GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3001G028100	RNA helicase	DEAD-BOX ATP-DEPENDENT RNA HELICASE 3, CHLOROPLASTIC (PTHR24031:SF756)	RNA helicase(PC00032)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);helicase activity(GO:0004386);ATP binding(GO:0005524);zinc ion binding(GO:0008270)		chloroplast(GO:0009507)	1	2178240	2185016	7.711271e-10	9	0.710179	2	FA; Sum_SQDG_over_FA_log10ratio
SORBI_3001G028200	RNA helicase	LOW QUALITY PROTEIN: DEXH-BOX ATP-DEPENDENT RNA HELICASE DEXH12-LIKE (PTHR12131:SF12)	DNA metabolism protein(PC00009)	nucleic acid binding(GO:0003676);RNA helicase activity(GO:0003724);ATP binding(GO:0005524)	mRNA processing(GO:0006397)	nucleus(GO:0005634)	1	2186952	2202877	7.711271e-10	9	1	2	FA; Sum_SQDG_over_FA_log10ratio
SORBI_3001G028400	Transmembrane protein 184A	IP17403P (PTHR23423:SF17)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	2238553	2242355	7.711271e-10	9	0.970924	2	FA; Sum_SQDG_over_FA_log10ratio
SORBI_3001G028500	SPX domain-containing protein	SPX DOMAIN-CONTAINING PROTEIN 4 (PTHR45978:SF7)			cellular response to phosphate starvation(GO:0016036);cellular response to cold(GO:0070417)		1	2241769	2246330	7.711271e-10	9	1	2	FA; Sum_SQDG_over_FA_log10ratio
SORBI_3001G028700	Uncharacterized protein	S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASES SUPERFAMILY PROTEIN (PTHR14614:SF97)	protein modifying enzyme(PC00260)	protein methyltransferase activity(GO:0008276)			1	2248934	2252167	7.711271e-10	9	0.800753	2	FA; Sum_SQDG_over_FA_log10ratio
SORBI_3001G030500	Uncharacterized protein	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);UDP-glucosyltransferase activity(GO:0035251)			1	2360333	2362090	7.711271e-10	7	0.557043	1	FA
SORBI_3001G030600	Glycosyltransferase	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);UDP-glucosyltransferase activity(GO:0035251)			1	2365663	2367422	7.711271e-10	7	0.443734	1	FA
SORBI_3001G030800	NAC domain-containing protein	NAC DOMAIN TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31989:SF99)		DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	1	2373855	2375216	7.711271e-10	7	0.482249	1	FA
SORBI_3001G031500	Uncharacterized protein						1	2398335	2399141	7.711271e-10	7	0.504601	1	FA
SORBI_3001G031600	Uncharacterized protein	CALMODULIN-BINDING PROTEIN 60 A (PTHR31713:SF14)		calmodulin binding(GO:0005516)		nucleus(GO:0005634)	1	2400643	2404529	7.711271e-10	7	0.521798	1	FA
SORBI_3001G031700	Nucleobase-ascorbate transporter 6	OS03G0823800 PROTEIN (PTHR11119:SF84)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	2408109	2411763	7.711271e-10	7	0.465569	1	FA
SORBI_3001G031800	Large ribosomal subunit protein uL30m	LARGE RIBOSOMAL SUBUNIT PROTEIN UL30M (PTHR15892:SF2)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	mitochondrion(GO:0005739);large ribosomal subunit(GO:0015934)	1	2416082	2419724	7.711271e-10	7	0.453832	1	FA
SORBI_3001G031900	Ras-related protein Rab11C	RAS-RELATED PROTEIN RAB11A (PTHR47978:SF28)	small GTPase(PC00208)	GTPase activity(GO:0003924);GTP binding(GO:0005525)		endomembrane system(GO:0012505)	1	2416592	2424714	7.711271e-10	7	0.453832	1	FA
SORBI_3001G032100	Bowman-Birk serine protease inhibitors family domain-containing protein	BOWMAN-BIRK SERINE PROTEASE INHIBITOR FAMILY PROTEIN, EXPRESSED (PTHR33479:SF6)		serine-type endopeptidase inhibitor activity(GO:0004867)		extracellular region(GO:0005576)	1	2443609	2445280	7.711271e-10	6	0.553537	1	FA
SORBI_3001G032200	Major facilitator superfamily (MFS) profile domain-containing protein	D-XYLOSE-PROTON SYMPORTER-LIKE 3, CHLOROPLASTIC (PTHR48023:SF6)	primary active transporter(PC00068)	transmembrane transporter activity(GO:0022857);D-glucose transmembrane transporter activity(GO:0055056)	transmembrane transport(GO:0055085);D-glucose transmembrane transport(GO:1904659)	cytoplasm(GO:0005737);membrane(GO:0016020)	1	2447498	2453413	7.711271e-10	6	0.52929	1	FA
SORBI_3003G388000	Cdc23 domain-containing protein	CELL DIVISION CYCLE PROTEIN 27 HOMOLOG (PTHR12558:SF13)	ubiquitin-protein ligase(PC00234)	enzyme-substrate adaptor activity(GO:0140767)	metaphase/anaphase transition of mitotic cell cycle(GO:0007091);protein ubiquitination(GO:0016567);anaphase-promoting complex-dependent catabolic process(GO:0031145);cell division(GO:0051301)	nucleus(GO:0005634);anaphase-promoting complex(GO:0005680)	3	69942445	69952542	7.789776e-10	1	0.404779	1	FA
SORBI_3003G389150	Uncharacterized protein						3	70040159	70040762	7.789776e-10	2	0.532429	1	FA
SORBI_3003G389200	Rad21_Rec8-like protein N-terminal domain-containing protein	FI11703P (PTHR12585:SF69)		chromatin binding(GO:0003682)	sister chromatid cohesion(GO:0007062);replication-born double-strand break repair via sister chromatid exchange(GO:1990414)	nucleus(GO:0005634);cohesin complex(GO:0008278)	3	70040897	70049171	7.789776e-10	2	0.532429	1	FA
SORBI_3003G389300	Uncharacterized protein	ARM REPEAT SUPERFAMILY PROTEIN (PTHR46087:SF1)					3	70066544	70073932	7.789776e-10	2	0.59219	1	FA
SORBI_3003G389400	Patatin	PATATIN (PTHR32176:SF99)	isomerase(PC00135)	lipase activity(GO:0016298)	lipid metabolic process(GO:0006629)		3	70075527	70082239	7.789776e-10	2	0.73676	1	FA
SORBI_3003G389601	Uncharacterized protein						3	70096201	70096976	7.789776e-10	2	1	1	FA
SORBI_3003G389700	Uncharacterized protein	OS01G0898800 PROTEIN (PTHR31865:SF4)					3	70099859	70102512	7.789776e-10	2	0.88263	1	FA
SORBI_3003G389800	Uncharacterized protein	CMP-SIALIC ACID TRANSPORTER 3 (PTHR10231:SF86)	transporter(PC00227)	pyrimidine nucleotide-sugar transmembrane transporter activity(GO:0015165)	pyrimidine nucleotide-sugar transmembrane transport(GO:0090481)	Golgi membrane(GO:0000139);membrane(GO:0016020)	3	70105217	70113437	7.789776e-10	2	0.760529	1	FA
SORBI_3003G390100	Methyltransferase	METHYLTRANSFERASE PMT19-RELATED (PTHR10108:SF968)	methyltransferase(PC00155)	methyltransferase activity(GO:0008168)		endomembrane system(GO:0012505);membrane(GO:0016020)	3	70131393	70134570	7.789776e-10	2	0.474497	1	FA
SORBI_3001G489500	BTB domain-containing protein	EXPRESSED PROTEIN (PTHR35296:SF3)			response to auxin(GO:0009733)		1	75978840	75980536	1.184417e-09	1	0.433578	1	FA
SORBI_3001G492900	IQ domain-containing protein IQM2-like	FAMILY PROTEIN, PUTATIVE, EXPRESSED-RELATED (PTHR31250:SF5)				nucleus(GO:0005634);cytoplasm(GO:0005737)	1	76211652	76218176	1.184417e-09	1	0.684074	1	FA
SORBI_3001G493001	40S ribosomal protein S28	SMALL RIBOSOMAL SUBUNIT PROTEIN ES28 (PTHR10769:SF3)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	ribosomal small subunit assembly(GO:0000028);translation(GO:0006412);maturation of SSU-rRNA(GO:0030490)	ribosome(GO:0005840);cytosolic small ribosomal subunit(GO:0022627)	1	76219935	76221609	1.184417e-09	1	1	1	FA
SORBI_3004G059100	Myb-like domain-containing protein	OS02G0174300 PROTEIN (PTHR33492:SF4)					4	4749942	4752726	1.559077e-09	5	0.55377	1	FA
SORBI_3004G059200	Protein kinase domain-containing protein	LEUCINE-RICH REPEAT PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR48007:SF15)	transmembrane signal receptor(PC00197)	protein kinase activity(GO:0004672);ATP binding(GO:0005524)		membrane(GO:0016020)	4	4753488	4756202	1.559077e-09	5	0.415639	1	FA
SORBI_3004G059300	Proliferating cell nuclear antigen	PROLIFERATING CELL NUCLEAR ANTIGEN (PTHR11352:SF0)	DNA polymerase processivity factor(PC00015)	DNA binding(GO:0003677);DNA polymerase processivity factor activity(GO:0030337)	leading strand elongation(GO:0006272);regulation of DNA replication(GO:0006275);mismatch repair(GO:0006298)	nucleus(GO:0005634);PCNA complex(GO:0043626)	4	4762507	4765128	1.559077e-09	5	0.561637	1	FA
SORBI_3004G059400	TAFII55 protein conserved region domain-containing protein	TATA-BOX BINDING PROTEIN ASSOCIATED FACTOR 7 (PTHR12228:SF0)	general transcription factor(PC00259)	RNA polymerase II general transcription initiation factor activity(GO:0016251)	transcription initiation at RNA polymerase II promoter(GO:0006367);RNA polymerase II preinitiation complex assembly(GO:0051123)	nucleus(GO:0005634);transcription factor TFIID complex(GO:0005669)	4	4768725	4772660	1.559077e-09	5	0.437511	1	FA
SORBI_3004G059600	FLZ-type domain-containing protein	OS02G0174800 PROTEIN (PTHR47208:SF1)					4	4779394	4784452	1.559077e-09	5	0.460135	1	FA
SORBI_3004G060900	Protein kinase domain-containing protein	STRUBBELIG FAMILY RECEPTOR PROTEIN KINASE-RELATED (PTHR48007:SF85)	transmembrane signal receptor(PC00197)	protein kinase activity(GO:0004672);ATP binding(GO:0005524)		plasma membrane(GO:0005886);plasmodesma(GO:0009506);membrane(GO:0016020)	4	4875224	4886671	1.559077e-09	5	0.652731	1	FA
SORBI_3004G061100	Secreted protein						4	4896232	4897446	1.559077e-09	5	0.500986	1	FA
SORBI_3004G061400	Calcium-transporting ATPase	CALCIUM-TRANSPORTING ATPASE (PTHR24093:SF521)	primary active transporter(PC00068)	nucleotide binding(GO:0000166);P-type calcium transporter activity(GO:0005388);calmodulin binding(GO:0005516);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887)	calcium ion transmembrane transport(GO:0070588)	membrane(GO:0016020)	4	4933922	4963814	1.559077e-09	5	0.878706	1	FA
SORBI_3004G061701	Uncharacterized protein						4	4983379	4985303	1.559077e-09	5	0.829989	1	FA
SORBI_3004G061800	rRNA adenine N(6)-methyltransferase	DIMETHYLADENOSINE TRANSFERASE-RELATED (PTHR11727:SF7)	RNA methyltransferase(PC00033)	rRNA (adenine-N6,N6-)-dimethyltransferase activity(GO:0000179);RNA binding(GO:0003723)	rRNA modification(GO:0000154);rRNA processing(GO:0006364);rRNA methylation(GO:0031167)		4	4985794	4988259	1.559077e-09	5	0.541652	1	FA
SORBI_3004G061900	SUN domain-containing protein	KLAROID PROTEIN-RELATED (PTHR12911:SF8)	non-motor microtubule binding protein(PC00166)	protein-membrane adaptor activity(GO:0043495)	nucleus organization(GO:0006997);protein homooligomerization(GO:0051260);protein heterooligomerization(GO:0051291);meiotic attachment of telomere to nuclear envelope(GO:0070197);protein localization to nuclear envelope(GO:0090435)	nuclear envelope(GO:0005635);nuclear inner membrane(GO:0005637);endoplasmic reticulum membrane(GO:0005789);phragmoplast(GO:0009524)	4	4988593	4993809	1.559077e-09	5	0.852118	1	FA
SORBI_3004G062000	glucose-6-phosphate 1-epimerase	GLUCOSE-6-PHOSPHATE 1-EPIMERASE (PTHR11122:SF19)		isomerase activity(GO:0016853);carbohydrate binding(GO:0030246);glucose-6-phosphate 1-epimerase activity(GO:0047938)	carbohydrate metabolic process(GO:0005975)		4	4995399	5002773	1.559077e-09	5	0.852118	1	FA
SORBI_3004G062100	SBP-type domain-containing protein	SQUAMOSA PROMOTER-BINDING-LIKE PROTEIN 8 (PTHR31251:SF169)		DNA-binding transcription activator activity(GO:0001216);DNA binding(GO:0003677)	positive regulation of DNA-templated transcription(GO:0045893)	nucleus(GO:0005634)	4	5015589	5019321	1.559077e-09	5	0.581171	1	FA
SORBI_3004G062200	DUF3741 domain-containing protein	OS06G0658500 PROTEIN (PTHR33416:SF14)					4	5025384	5029917	1.559077e-09	5	0.505543	1	FA
SORBI_3004G062300	FAS1 domain-containing protein	FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 3 (PTHR32382:SF34)	cell adhesion molecule(PC00069)			plasma membrane(GO:0005886)	4	5031191	5032219	1.559077e-09	5	0.648637	1	FA
SORBI_3003G089600	Uncharacterized protein	P450 (PTHR24298:SF765)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037)		membrane(GO:0016020)	3	7826326	7832039	1.656376e-09	2	0.442009	1	FA
SORBI_3003G089650	Uncharacterized protein						3	7828400	7831167	1.656376e-09	2	0.442009	1	FA
SORBI_3003G089700	Uncharacterized protein						3	7828344	7832824	1.656376e-09	2	0.442009	1	FA
SORBI_3005G100400	C2H2-type domain-containing protein	C2H2-TYPE ZINC FINGER FAMILY PROTEIN (PTHR26374:SF378)				nucleus(GO:0005634)	5	16714816	16717440	2.30551e-09	1	0.871466	1	Cer
SORBI_3005G100500	DNA-directed RNA polymerase RBP11-like dimerisation domain-containing protein	DNA-DIRECTED RNA POLYMERASE RBP11-LIKE DIMERISATION DOMAIN-CONTAINING PROTEIN (PTHR13946:SF33)	DNA-directed RNA polymerase(PC00019)	DNA-directed RNA polymerase activity(GO:0003899);protein dimerization activity(GO:0046983)	DNA-templated transcription(GO:0006351);transcription elongation by RNA polymerase I(GO:0006362);transcription by RNA polymerase III(GO:0006383)	nucleus(GO:0005634);RNA polymerase I complex(GO:0005736)	5	16788821	16802305	2.30551e-09	1	0.867663	1	Cer
SORBI_3001G164100	Uncharacterized protein	CYTOCHROME P450 FAMILY 87 SUBFAMILY A POLYPEPTIDE 2 (PTHR24286:SF216)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037)		membrane(GO:0016020)	1	13554468	13557662	2.886439e-09	2	0.401643	1	Cer
SORBI_3001G164200	Uncharacterized protein	CYTOCHROME P450 FAMILY 87 SUBFAMILY A POLYPEPTIDE 2 (PTHR24286:SF216)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037)		membrane(GO:0016020)	1	13570116	13576261	2.886439e-09	4	0.909602	1	Cer
SORBI_3001G164800	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0622200 (PTHR31391:SF70)		DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13620959	13623105	2.886439e-09	4	1	1	Cer
SORBI_3001G165000	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0621600-RELATED (PTHR31920:SF135)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13669398	13679600	2.886439e-09	4	0.850742	1	Cer
SORBI_3001G165100	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0621600-RELATED (PTHR31920:SF135)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13703857	13706505	2.886439e-09	4	0.880777	1	Cer
SORBI_3001G165200	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0621600-RELATED (PTHR31920:SF135)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13708662	13711220	2.886439e-09	4	0.893042	1	Cer
SORBI_3001G165301	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0621600-RELATED (PTHR31920:SF111)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13722101	13725141	2.886439e-09	4	0.584243	1	Cer
SORBI_3001G165401	TF-B3 domain-containing protein	B3 DOMAIN-CONTAINING PROTEIN OS03G0621600-RELATED (PTHR31920:SF111)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677)		nucleus(GO:0005634)	1	13728990	13731609	2.886439e-09	4	0.558221	1	Cer
SORBI_3001G166700	BHLH domain-containing protein	TRANSCRIPTION FACTOR RSL3-RELATED (PTHR16223:SF370)	basic helix-loop-helix transcription factor(PC00055)	DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357)	nucleus(GO:0005634)	1	13855125	13857226	2.886439e-09	4	0.664832	1	Cer
SORBI_3001G401700	Aminotransferase class I_classII domain-containing protein	LL-DIAMINOPIMELATE AMINOTRANSFERASE, CHLOROPLASTIC (PTHR43144:SF1)	transaminase(PC00216)	transaminase activity(GO:0008483);pyridoxal phosphate binding(GO:0030170)	systemic acquired resistance, salicylic acid mediated signaling pathway(GO:0009862)		1	68712092	68718271	2.943519e-09	2	0.514916	1	FA
SORBI_3001G401800	PLAC8 family protein	OS03G0299800 PROTEIN (PTHR31045:SF19)				membrane(GO:0016020)	1	68725115	68729533	2.943519e-09	2	0.460807	1	FA
SORBI_3001G402300	RRM domain-containing protein	U2 SMALL NUCLEAR RIBONUCLEOPROTEIN B''-RELATED (PTHR10501:SF71)	RNA splicing factor(PC00148)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723)	mRNA splicing, via spliceosome(GO:0000398)	nucleus(GO:0005634);small nuclear ribonucleoprotein complex(GO:0030532)	1	68785271	68790307	2.943519e-09	2	0.648714	1	FA
SORBI_3001G403200	Protein kinase domain-containing protein	OS03G0297800 PROTEIN (PTHR48008:SF16)	transmembrane signal receptor(PC00197)	protein kinase activity(GO:0004672);ATP binding(GO:0005524)		plasma membrane(GO:0005886);membrane(GO:0016020)	1	68831715	68834548	2.943519e-09	2	0.815165	1	FA
SORBI_3001G403700	Mitochondrial carrier protein	MITOCHONDRIAL SUBSTRATE CARRIER FAMILY PROTEIN (PTHR45758:SF11)		iron ion transmembrane transporter activity(GO:0005381);ferrous iron transmembrane transporter activity(GO:0015093)	iron ion transmembrane transport(GO:0034755);transmembrane transport(GO:0055085)	membrane(GO:0016020);mitochondrial membrane(GO:0031966)	1	68883407	68887163	2.943519e-09	2	0.764996	1	FA
SORBI_3001G404400	Uncharacterized protein	F14D16.11-RELATED (PTHR47994:SF5)				nucleus(GO:0005634)	1	68915238	68917810	2.943519e-09	2	0.517929	1	FA
SORBI_3001G406700	Trichome birefringence-like N-terminal domain-containing protein	XYLAN O-ACETYLTRANSFERASE 6 (PTHR32285:SF276)		O-acetyltransferase activity(GO:0016413);transferase activity(GO:0016740);xylan O-acetyltransferase activity(GO:1990538)	xylan biosynthetic process(GO:0045492)	Golgi membrane(GO:0000139)	1	69087156	69092253	2.943519e-09	2	0.445576	1	FA
SORBI_3005G105500	ER membrane protein complex subunit 10	ER MEMBRANE PROTEIN COMPLEX SUBUNIT 10 (PTHR21397:SF4)	chromatin/chromatin-binding, or -regulatory protein(PC00077)			endoplasmic reticulum membrane(GO:0005789)	5	19497437	19508348	3.448522e-09	1	0.729864	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3005G105550	Uncharacterized protein						5	19529254	19532815	3.448522e-09	1	0.718452	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3005G105700	Uncharacterized protein	CAROTENOID CLEAVAGE DIOXYGENASE 8 (PTHR10543:SF102)	oxygenase(PC00177)	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen(GO:0016702)			5	19797305	19799526	3.448522e-09	1	0.810743	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3005G105850	Carboxypeptidase	OS11G0460800 PROTEIN (PTHR11802:SF204)	serine protease(PC00203)	serine-type carboxypeptidase activity(GO:0004185)	proteolysis(GO:0006508)		5	19884088	19892275	3.448522e-09	1	0.802281	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3005G106000	Small EDRK-rich factor-like N-terminal domain-containing protein						5	19907686	19912119	3.448522e-09	1	0.632368	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3005G106200	ApaG domain-containing protein	F-BOX PROTEIN SKIP16 (PTHR47463:SF2)				SCF ubiquitin ligase complex(GO:0019005)	5	19916502	19922747	3.448522e-09	1	0.792422	3	Sum_DG_over_PS_log10ratio; Sum_MGDG_over_PS_log10ratio; Sum_MG_over_PS_log10ratio
SORBI_3004G058800	Uncharacterized protein						4	4717276	4718696	3.557929e-09	4	0.468617	1	FA
SORBI_3004G004100	RNA-binding protein 48	RNA-BINDING PROTEIN 48 (PTHR20957:SF0)		nucleic acid binding(GO:0003676);RNA binding(GO:0003723)		nucleoplasm(GO:0005654)	4	354967	357858	4.082677e-09	1	0.409139	1	FA
SORBI_3009G072700	O-acyltransferase	DIACYLGLYCEROL O-ACYLTRANSFERASE 1-1 (PTHR10408:SF12)	acyltransferase(PC00042)	diacylglycerol O-acyltransferase activity(GO:0004144)	triglyceride biosynthetic process(GO:0019432)	endoplasmic reticulum membrane(GO:0005789)	9	8916935	8923148	4.320659e-09	1	0.43112	1	Cer
SORBI_3009G073100	Uncharacterized protein	PROTEIN ZNTC-RELATED (PTHR11040:SF44)	secondary carrier transporter(PC00258)	zinc ion transmembrane transporter activity(GO:0005385);metal ion transmembrane transporter activity(GO:0046873)	transition metal ion transport(GO:0000041);metal ion transport(GO:0030001);transmembrane transport(GO:0055085);zinc ion transmembrane transport(GO:0071577)	plasma membrane(GO:0005886);membrane(GO:0016020)	9	9075915	9078371	4.320659e-09	1	0.564865	1	Cer
SORBI_3001G500700	Uncharacterized protein	D-TAGATOSE-1,6-BISPHOSPHATE ALDOLASE SUBUNIT (PTHR36739:SF1)	aldolase(PC00044)				1	76996459	76999542	4.601483e-09	1	1	1	FA
SORBI_3004G339100	Diphthine--ammonia ligase	DIPHTHINE--AMMONIA LIGASE (PTHR12196:SF2)		diphthine-ammonia ligase activity(GO:0017178)	protein histidyl modification to diphthamide(GO:0017183)		4	67104883	67109555	5.508909e-09	1	0.574132	1	FA
SORBI_3004G341300	3-ketoacyl-CoA synthase	3-KETOACYL-COA SYNTHASE (PTHR31561:SF7)		acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)	fatty acid biosynthetic process(GO:0006633)	membrane(GO:0016020)	4	67266760	67272191	5.508909e-09	1	0.930139	1	FA
SORBI_3004G341600	O-methyltransferase domain-containing protein	5-PENTADECATRIENYL RESORCINOL O-METHYLTRANSFERASE (PTHR11746:SF318)	methyltransferase(PC00155)	methyltransferase activity(GO:0008168);O-methyltransferase activity(GO:0008171);S-adenosylmethionine-dependent methyltransferase activity(GO:0008757);protein dimerization activity(GO:0046983)	methylation(GO:0032259)		4	67285704	67287857	5.508909e-09	1	0.715997	1	FA
SORBI_3004G341700	LisH domain-containing protein	TRANSCRIPTIONAL COREPRESSOR LEUNIG_HOMOLOG (PTHR44376:SF9)	DNA-binding transcription factor(PC00218)	transcription corepressor activity(GO:0003714)	negative regulation of DNA-templated transcription(GO:0045892)		4	67289061	67298886	5.508909e-09	1	0.724508	1	FA
SORBI_3004G341800	PPPDE domain-containing protein	OS02G0814000 PROTEIN (PTHR12378:SF81)	cysteine protease(PC00081)	peptidase activity(GO:0008233)	protein export from nucleus(GO:0006611);regulation of proteasomal ubiquitin-dependent protein catabolic process(GO:0032434)		4	67307270	67309050	5.508909e-09	1	0.711769	1	FA
SORBI_3004G341900	Phospholipid--sterol O-acyltransferase	PHOSPHOLIPID--STEROL O-ACYLTRANSFERASE (PTHR11440:SF7)	acyltransferase(PC00042)	phosphatidylcholine-sterol O-acyltransferase activity(GO:0004607);phosphatidylethanolamine-sterol O-acyltransferase activity(GO:0080095);phosphatidate-sterol O-acyltransferase activity(GO:0080096)	lipid metabolic process(GO:0006629)	cytoplasm(GO:0005737)	4	67310692	67318156	5.508909e-09	1	0.665499	1	FA
SORBI_3001G032300	Protein kinase domain-containing protein	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE I.5-RELATED (PTHR27007:SF393)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);carbohydrate binding(GO:0030246)		plasma membrane(GO:0005886)	1	2457833	2460832	5.581256e-09	2	0.487802	1	FA
SORBI_3001G032400	Protein kinase domain-containing protein	LECTIN-LIKE RECEPTOR KINASE 7 (PTHR27007:SF400)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);defense response to bacterium(GO:0042742)	plasma membrane(GO:0005886);endomembrane system(GO:0012505);membrane(GO:0016020)	1	2465532	2468560	5.581256e-09	2	0.49654	1	FA
SORBI_3001G032550	Uncharacterized protein	OS11G0246100 PROTEIN (PTHR13068:SF102)		nucleic acid binding(GO:0003676)			1	2475268	2477664	5.581256e-09	2	0.401226	1	FA
SORBI_3001G032700	J domain-containing protein	CHAPERONE DNAJ-DOMAIN SUPERFAMILY PROTEIN (PTHR43096:SF61)	chaperone(PC00072)		protein refolding(GO:0042026)	endoplasmic reticulum(GO:0005783)	1	2477362	2481048	5.581256e-09	2	0.427811	1	FA
SORBI_3001G032800	TOG domain-containing protein	HSP70-BINDING PROTEIN 1 (PTHR19316:SF18)		adenyl-nucleotide exchange factor activity(GO:0000774)		endoplasmic reticulum(GO:0005783)	1	2481787	2485139	5.581256e-09	2	0.603878	1	FA
SORBI_3001G032900	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33142:SF84)	kinase inhibitor(PC00139)		regulation of DNA endoreduplication(GO:0032875)		1	2485761	2487705	5.581256e-09	2	0.427811	1	FA
SORBI_3001G033000	Ribosomal RNA methyltransferase FtsJ domain-containing protein	RRNA METHYLTRANSFERASE 2, MITOCHONDRIAL (PTHR10920:SF18)	RNA methyltransferase(PC00033)	methyltransferase activity(GO:0008168);rRNA (uridine-2'-O-ribose)-methyltransferase activity(GO:0008650)	ribosomal large subunit assembly(GO:0000027);rRNA methylation(GO:0031167)		1	2489317	2497493	5.581256e-09	2	0.471928	1	FA
SORBI_3001G414400	PGG domain-containing protein	ANKYRIN REPEAT FAMILY PROTEIN (PTHR24186:SF18)	phosphatase modulator(PC00184)			membrane(GO:0016020)	1	69613172	69616908	5.724758e-09	2	0.926497	1	FA
