GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3005G183200	14-3-3 domain-containing protein	14-3-3 PROTEIN ZETA (PTHR18860:SF159)	scaffold/adaptor protein(PC00226)	""	signal transduction(GO:0007165);intracellular protein localization(GO:0008104)	cytoplasm(GO:0005737)	5	66636546	66642481	2.664621e-09	1	0.613169	1	TG(18:1_18:2_18:2)
SORBI_3005G183300							5	66674598	66683008	2.664621e-09	1	0.43285	1	TG(18:1_18:2_18:2)
SORBI_3005G183900	ABC transporter domain-containing protein	ABC TRANSPORTER G FAMILY MEMBER 40 (PTHR19241:SF566)	ATP-binding cassette (ABC) transporter(PC00003)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);ABC-type transporter activity(GO:0140359)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	5	66885571	66892778	2.664621e-09	1	0.436626	1	TG(18:1_18:2_18:2)
SORBI_3010G103600	Uncharacterized protein	""	""	""	""	""	10	9750152	9750801	2.664867e-09	3	0.710058	1	DGDG(16:0_18:2)
SORBI_3010G103700	DNA polymerase alpha subunit B	DNA POLYMERASE ALPHA SUBUNIT B (PTHR23061:SF12)	DNA-directed DNA polymerase(PC00018)	DNA binding(GO:0003677)	DNA replication(GO:0006260);DNA replication initiation(GO:0006270)	nucleus(GO:0005634);alpha DNA polymerase:primase complex(GO:0005658)	10	9752958	9758076	2.664867e-09	3	0.876054	1	DGDG(16:0_18:2)
SORBI_3010G103800	Uncharacterized protein	LARGE RIBOSOMAL SUBUNIT PROTEIN ML53 (PTHR33618:SF1)	ribosomal protein(PC00202)	""	""	mitochondrial large ribosomal subunit(GO:0005762)	10	9759306	9761176	2.664867e-09	3	0.903863	1	DGDG(16:0_18:2)
SORBI_3010G103900	Large ribosomal subunit protein mL43	LARGE RIBOSOMAL SUBUNIT PROTEIN ML43 (PTHR21396:SF2)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	mitochondrial translation(GO:0032543)	mitochondrion(GO:0005739);mitochondrial large ribosomal subunit(GO:0005762);ribosome(GO:0005840);ribonucleoprotein complex(GO:1990904)	10	9762551	9765008	2.664867e-09	3	0.891972	1	DGDG(16:0_18:2)
SORBI_3010G104000	G domain-containing protein	GTPASE ERA-LIKE, CHLOROPLASTIC (PTHR42698:SF2)	RNA metabolism protein(PC00031)	RNA binding(GO:0003723);GTP binding(GO:0005525);rRNA binding(GO:0019843);ribosomal small subunit binding(GO:0043024)	ribosomal small subunit assembly(GO:0000028)	""	10	9785533	9788159	2.664867e-09	3	0.907699	1	DGDG(16:0_18:2)
SORBI_3010G104100	RING-type domain-containing protein	TRANSCRIPTIONAL REPRESSOR NF-X1 (PTHR12360:SF12)	zinc finger transcription factor(PC00244)	RNA polymerase II transcription regulatory region sequence-specific DNA binding(GO:0000977);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357)	nucleus(GO:0005634)	10	9788541	9792566	2.664867e-09	3	0.888246	1	DGDG(16:0_18:2)
SORBI_3010G104200							10	9811899	9814070	2.664867e-09	3	0.83325	1	DGDG(16:0_18:2)
SORBI_3010G104300							10	9815040	9816231	2.664867e-09	3	0.689078	1	DGDG(16:0_18:2)
SORBI_3010G104400							10	9838627	9842462	2.664867e-09	3	0.692602	1	DGDG(16:0_18:2)
SORBI_3005G146300							5	61331196	61334790	2.708965e-09	1	0.523048	4	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3005G146533	CASP-like protein	CASP-LIKE PROTEIN (PTHR33573:SF63)	""	""	""	plasma membrane(GO:0005886)	5	61359556	61363324	2.708965e-09	1	0.833149	4	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3005G146800	SCP domain-containing protein	SCP DOMAIN-CONTAINING PROTEIN (PTHR10334:SF377)	defense/immunity protein(PC00090)	""	""	extracellular space(GO:0005615)	5	61390033	61391273	2.708965e-09	1	0.900692	4	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3005G146900	CASP-like protein	CASP-LIKE PROTEIN (PTHR33573:SF63)	""	""	""	plasma membrane(GO:0005886)	5	61405049	61407636	2.708965e-09	1	0.91239	4	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3001G318500	Glutathione S-transferase	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF770)	transferase(PC00220)	glutathione transferase activity(GO:0004364);transferase activity(GO:0016740)	glutathione metabolic process(GO:0006749)	cytoplasm(GO:0005737);cytosol(GO:0005829)	1	60671880	60673032	2.783649e-09	2	0.526481	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G318600	glutathione transferase	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF792)	transferase(PC00220)	glutathione transferase activity(GO:0004364);transferase activity(GO:0016740)	glutathione metabolic process(GO:0006749)	cytoplasm(GO:0005737)	1	60676363	60678263	2.783649e-09	2	0.548453	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G318700							1	60678466	60679315	2.783649e-09	2	0.548453	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319000							1	60716016	60717351	2.783649e-09	2	0.432942	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319300							1	60725293	60726408	2.783649e-09	2	0.533407	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319350							1	60731011	60734248	2.783649e-09	2	0.489592	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319500							1	60742198	60743267	2.783649e-09	2	0.46614	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319650							1	60747683	60749844	2.783649e-09	2	0.593268	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G319800	Cytochrome P450	CYTOCHROME P450 FAMILY PROTEIN, EXPRESSED (PTHR24296:SF257)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037);metal ion binding(GO:0046872)	""	""	1	60758091	60762461	2.783649e-09	2	0.5619	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G320000	Subtilisin-like protease	OS10G0524600 PROTEIN (PTHR10795:SF528)	serine protease(PC00203)	serine-type endopeptidase activity(GO:0004252);peptidase activity(GO:0008233);serine-type peptidase activity(GO:0008236);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	extracellular region(GO:0005576)	1	60784896	60788922	2.783649e-09	2	0.46189	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3001G320200	phospholipase D	PHOSPHOLIPASE D BETA 1 (PTHR18896:SF65)	phospholipase(PC00186)	catalytic activity(GO:0003824);phospholipase D activity(GO:0004630);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	lipid metabolic process(GO:0006629);phospholipid catabolic process(GO:0009395);lipid catabolic process(GO:0016042)	plasma membrane(GO:0005886)	1	60794852	60801560	2.783649e-09	2	0.513936	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1)
SORBI_3007G106800							7	38349246	38360798	2.78938e-09	1	1	2	TG(10:0_10:0_10:0); TG(12:0_18:1_18:2)
SORBI_3002G148000							2	37431014	37433730	2.815911e-09	1	0.903957	1	TG(16:0_16:0_20:1)
SORBI_3007G103732							7	32564224	32575387	2.927088e-09	1	0.958364	1	TG(16:0_18:1_20:0)
SORBI_3006G244100	DUF295 domain-containing protein	F-BOX DOMAIN CONTAINING PROTEIN (PTHR44259:SF103)	""	""	""	""	6	58415317	58417264	2.956588e-09	1	0.576052	1	PA(16:0_18:2)
SORBI_3006G244200	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR44259:SF34)	""	""	""	""	6	58419423	58421674	2.956588e-09	1	0.500076	1	PA(16:0_18:2)
SORBI_3010G142700	Uncharacterized protein	""	""	""	""	""	10	37669206	37672040	2.974232e-09	2	0.964781	1	Oxo fatty acid (18:3)
SORBI_3008G103066							8	48839163	48839848	2.990516e-09	1	0.929533	1	gibberellic acid
SORBI_3008G104100	Uncharacterized protein	""	""	""	""	""	8	49086394	49089119	2.990516e-09	1	1	1	gibberellic acid
SORBI_3008G105000	BTB domain-containing protein	OS08G0523800 PROTEIN (PTHR26379:SF504)	""	""	protein ubiquitination(GO:0016567)	""	8	49246763	49248284	2.990516e-09	1	0.418136	1	gibberellic acid
SORBI_3010G124800	Protein kinase domain-containing protein	OS07G0130100 PROTEIN (PTHR27007:SF169)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)	plasma membrane(GO:0005886)	10	15203779	15206424	3.070493e-09	1	0.625067	1	Oxo fatty acid (18:3)
SORBI_3010G124850	Uncharacterized protein	""	""	""	""	""	10	15274195	15274742	3.070493e-09	1	0.635329	1	Oxo fatty acid (18:3)
SORBI_3010G124900	B-keto acyl reductase	OS04G0116600 PROTEIN (PTHR43899:SF21)	""	oxidoreductase activity(GO:0016491);ketoreductase activity(GO:0045703)	""	endoplasmic reticulum(GO:0005783)	10	15275988	15278799	3.070493e-09	1	0.691751	1	Oxo fatty acid (18:3)
SORBI_3010G125000	Steroid nuclear receptor ligand-binding	EXPRESSED PROTEIN (PTHR31133:SF2)	""	""	vegetative to reproductive phase transition of meristem(GO:0010228)	""	10	15305841	15310151	3.070493e-09	1	0.699225	1	Oxo fatty acid (18:3)
SORBI_3010G125100	Ribosomal protein L46 N-terminal domain-containing protein	LARGE RIBOSOMAL SUBUNIT PROTEIN ML46 (PTHR13124:SF12)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	""	mitochondrion(GO:0005739);mitochondrial inner membrane(GO:0005743);mitochondrial large ribosomal subunit(GO:0005762);ribosome(GO:0005840);ribonucleoprotein complex(GO:1990904)	10	15309432	15314235	3.070493e-09	1	0.729889	1	Oxo fatty acid (18:3)
SORBI_3010G125200	Serine_threonine-protein phosphatase 4 regulatory subunit 2	PROTEIN PHOSPHATASE 4 REGULATORY SUBUNIT 2-RELATED (PTHR16487:SF0)	phosphatase modulator(PC00184)	protein phosphatase regulator activity(GO:0019888)	""	nucleus(GO:0005634);cytoplasm(GO:0005737);protein phosphatase 4 complex(GO:0030289)	10	15322896	15330023	3.070493e-09	1	0.802343	1	Oxo fatty acid (18:3)
SORBI_3010G125300	NB-ARC domain-containing protein	NB-ARC DOMAIN-CONTAINING PROTEIN (PTHR33463:SF103)	""	""	""	""	10	15437721	15455511	3.070493e-09	1	0.821623	1	Oxo fatty acid (18:3)
SORBI_3003G077300	Uncharacterized protein	EKC_KEOPS COMPLEX SUBUNIT TPRKB (PTHR15840:SF10)	""	""	tRNA threonylcarbamoyladenosine modification(GO:0002949);tRNA processing(GO:0008033)	EKC/KEOPS complex(GO:0000408);nucleus(GO:0005634);cytosol(GO:0005829)	3	6595626	6599736	3.140747e-09	1	0.543761	1	TG(12:0_14:0_18:3)
SORBI_3003G077400	Peptidase M50 domain-containing protein	ZINC METALLOPROTEASE EGY2, CHLOROPLASTIC-RELATED (PTHR31412:SF5)	metalloprotease(PC00153)	metalloendopeptidase activity(GO:0004222);peptidase activity(GO:0008233);metallopeptidase activity(GO:0008237);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	chloroplast(GO:0009507);chloroplast membrane(GO:0031969)	3	6599802	6604261	3.140747e-09	1	0.589619	1	TG(12:0_14:0_18:3)
SORBI_3003G077500	Uncharacterized protein	OS01G0141900 PROTEIN (PTHR31949:SF20)	""	""	""	cortical microtubule(GO:0055028)	3	6605242	6609903	3.140747e-09	1	0.443943	1	TG(12:0_14:0_18:3)
SORBI_3003G077600	DNA damage-binding protein 2	DNA DAMAGE-BINDING PROTEIN 2 (PTHR15169:SF0)	damaged DNA-binding protein(PC00086)	DNA binding(GO:0003677);damaged DNA binding(GO:0003684);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	DNA repair(GO:0006281);DNA damage response(GO:0006974);response to UV(GO:0009411)	nucleus(GO:0005634);Cul4-RING E3 ubiquitin ligase complex(GO:0080008)	3	6628209	6632681	3.140747e-09	1	0.454831	1	TG(12:0_14:0_18:3)
SORBI_3003G077700	Protein root UVB sensitive 5	PROTEIN ROOT UVB SENSITIVE 5 (PTHR12770:SF27)	""	""	""	""	3	6633412	6639676	3.140747e-09	1	0.51211	1	TG(12:0_14:0_18:3)
SORBI_3003G077800	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR45862:SF4)	""	protein-folding chaperone binding(GO:0051087)	defense response to fungus(GO:0050832)	nucleus(GO:0005634);cytoplasm(GO:0005737)	3	6643506	6645842	3.140747e-09	1	0.454831	1	TG(12:0_14:0_18:3)
SORBI_3003G077900							3	6651977	6658547	3.140747e-09	1	0.543761	1	TG(12:0_14:0_18:3)
SORBI_3003G078000							3	6660924	6665694	3.140747e-09	1	0.434156	1	TG(12:0_14:0_18:3)
SORBI_3003G078501	Uncharacterized protein	""	""	""	""	""	3	6753352	6756122	3.140747e-09	1	0.466949	1	TG(12:0_14:0_18:3)
SORBI_3003G078600	Uncharacterized protein	""	""	""	""	""	3	6757698	6758985	3.140747e-09	1	1	1	TG(12:0_14:0_18:3)
SORBI_3003G078700	Phosphatidic acid phosphatase type 2_haloperoxidase domain-containing protein	LIPID PHOSPHATE PHOSPHATASE 3, CHLOROPLASTIC-RELATED (PTHR10165:SF203)	phosphatase(PC00181)	phosphatidate phosphatase activity(GO:0008195);hydrolase activity(GO:0016787)	phospholipid metabolic process(GO:0006644);phospholipid dephosphorylation(GO:0046839)	membrane(GO:0016020)	3	6758539	6763539	3.140747e-09	1	0.655122	1	TG(12:0_14:0_18:3)
SORBI_3003G079300							3	6804540	6807751	3.140747e-09	1	0.689771	1	TG(12:0_14:0_18:3)
SORBI_3008G093000	ABC transporter domain-containing protein	OS08G0564100 PROTEIN (PTHR19211:SF122)	translation elongation factor(PC00222)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887)	""	""	8	42258571	42262348	3.151713e-09	1	0.866291	1	TG(16:0_16:0_18:1)
SORBI_3003G079725							3	6838946	6839679	3.183819e-09	1	0.476274	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3003G079750							3	6853117	6864838	3.183819e-09	1	0.697516	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3003G079775							3	6854081	6860710	3.183819e-09	1	0.697516	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3003G079800							3	6866484	6867855	3.183819e-09	1	0.66178	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3003G079900	Protein kinase domain-containing protein	OS01G0137500 PROTEIN (PTHR27009:SF364)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)	""	membrane(GO:0016020)	3	6869354	6876298	3.183819e-09	1	0.547481	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3003G080000	Protein kinase domain-containing protein	OS01G0138300 PROTEIN (PTHR27009:SF97)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)	""	membrane(GO:0016020)	3	6884785	6895439	3.183819e-09	1	1	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3001G400500	Calpain catalytic domain-containing protein	CALPAIN-5 (PTHR10183:SF379)	cysteine protease(PC00081)	calcium-dependent cysteine-type endopeptidase activity(GO:0004198);peptidase activity(GO:0008233);cysteine-type peptidase activity(GO:0008234);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);regulation of meristem structural organization(GO:0009934);regulation of adaxial/abaxial pattern formation(GO:2000011);regulation of leaf development(GO:2000024)	cytoplasm(GO:0005737);endoplasmic reticulum membrane(GO:0005789);plasma membrane(GO:0005886);endosome membrane(GO:0010008)	1	68579201	68599589	3.197179e-09	1	1	1	MG(20:4)
SORBI_3003G355500							3	67400746	67405260	3.343409e-09	1	0.568094	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G355600							3	67405261	67407491	3.343409e-09	1	0.408491	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G355800							3	67408858	67412186	3.343409e-09	1	0.406395	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G356200							3	67444380	67449359	3.343409e-09	1	0.558445	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G356900	Uncharacterized protein	TIP41-LIKE PROTEIN (PTHR33356:SF5)	""	""	""	""	3	67522292	67525446	3.343409e-09	1	0.564268	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G357000	Uncharacterized protein	""	""	""	""	""	3	67532421	67533163	3.343409e-09	1	0.512375	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G357100	Sphingomyelin synthase-like domain-containing protein	PHOSPHATIDYLINOSITOL:CERAMIDE INOSITOLPHOSPHOTRANSFERASE (PTHR21290:SF64)	""	transferase activity(GO:0016740);phosphotransferase activity, for other substituted phosphate groups(GO:0016780);sphingomyelin synthase activity(GO:0033188);inositol phosphoceramide synthase activity(GO:0045140);ceramide cholinephosphotransferase activity(GO:0047493)	lipid metabolic process(GO:0006629);sphingolipid metabolic process(GO:0006665);ceramide biosynthetic process(GO:0046513)	Golgi membrane(GO:0000139);endoplasmic reticulum membrane(GO:0005789);trans-Golgi network(GO:0005802);plasma membrane(GO:0005886);membrane(GO:0016020)	3	67539390	67543995	3.343409e-09	1	0.807236	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G357232							3	67552279	67557834	3.343409e-09	1	0.674226	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G358150	Uncharacterized protein	""	""	""	""	""	3	67603431	67605937	3.343409e-09	1	0.853557	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G358300	ubiquitinyl hydrolase 1	ATAXIN-3-RELATED (PTHR14159:SF0)	chromatin/chromatin-binding, or -regulatory protein(PC00077)	cysteine-type deubiquitinase activity(GO:0004843);peptidase activity(GO:0008233);cysteine-type peptidase activity(GO:0008234);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);protein quality control for misfolded or incompletely synthesized proteins(GO:0006515);protein deubiquitination(GO:0016579);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);negative regulation of TORC1 signaling(GO:1904262);positive regulation of ERAD pathway(GO:1904294)	nucleus(GO:0005634)	3	67610990	67615652	3.343409e-09	1	0.913619	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G358400	Steroid 5-alpha-reductase DET2	STEROID 5-ALPHA-REDUCTASE DET2 (PTHR10556:SF43)	dehydrogenase(PC00092)	3-oxo-5-alpha-steroid 4-dehydrogenase activity(GO:0003865);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-CH group of donors(GO:0016627);3-oxo-5-alpha-steroid 4-dehydrogenase (NADP+) activity(GO:0047751)	lipid metabolic process(GO:0006629);steroid metabolic process(GO:0008202);brassinosteroid biosynthetic process(GO:0016132)	membrane(GO:0016020)	3	67621228	67632849	3.343409e-09	1	0.927171	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G360500							3	67808197	67811098	3.343409e-09	1	0.446063	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G360700	Phospholipid_glycerol acyltransferase domain-containing protein	GLYCEROL-3-PHOSPHATE 2-O-ACYLTRANSFERASE 6 (PTHR15486:SF49)	scaffold/adaptor protein(PC00226)	transferase activity(GO:0016740);acyltransferase activity(GO:0016746);hydrolase activity(GO:0016787);phosphatase activity(GO:0016791);glycerol-3-phosphate 2-O-acyltransferase activity(GO:0090447)	lipid metabolic process(GO:0006629);phospholipid biosynthetic process(GO:0008654);cutin biosynthetic process(GO:0010143)	membrane(GO:0016020)	3	67827783	67831882	3.343409e-09	1	0.460192	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3003G361100	Nematode resistance protein-like HSPRO2	NEMATODE RESISTANCE PROTEIN-LIKE HSPRO1 (PTHR34795:SF1)	""	heme binding(GO:0020037);metal ion binding(GO:0046872)	defense response(GO:0006952);L-tryptophan catabolic process to kynurenine(GO:0019441)	""	3	67868018	67870925	3.343409e-09	1	0.43045	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G044100	Uncharacterized protein	CYTOCHROME P450 SUPERFAMILY PROTEIN-RELATED (PTHR24298:SF377)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)	""	membrane(GO:0016020)	6	30770150	30772258	3.352457e-09	2	0.830939	3	TG(16:0_16:0_18:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3006G044200							6	30800599	30803421	3.352457e-09	2	0.830939	3	TG(16:0_16:0_18:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3006G044301							6	30811016	30816152	3.352457e-09	2	0.830939	3	TG(16:0_16:0_18:1); TG(16:0_18:0_18:2); TG(16:1_18:1_18:1)
SORBI_3001G247600	NAD-dependent epimerase_dehydratase domain-containing protein	GDP-MANNOSE 3,5-EPIMERASE 1 (PTHR43574:SF30)	epimerase/racemase(PC00096)	isomerase activity(GO:0016853);racemase and epimerase activity(GO:0016854);GDP-mannose 3,5-epimerase activity(GO:0047918);NAD binding(GO:0051287)	""	""	1	26301630	26305587	3.424946e-09	1	0.436737	1	PC(16:1_16:1)
SORBI_3001G247700	3-ketoacyl-CoA synthase	3-KETOACYL-COA SYNTHASE 20-RELATED (PTHR31561:SF16)	""	transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)	fatty acid biosynthetic process(GO:0006633)	membrane(GO:0016020)	1	26479602	26484818	3.424946e-09	1	0.696089	1	PC(16:1_16:1)
SORBI_3001G247800	Uncharacterized protein	""	""	""	""	""	1	26485599	26488838	3.424946e-09	1	0.688932	1	PC(16:1_16:1)
SORBI_3001G247900							1	26515255	26517299	3.424946e-09	1	0.59932	1	PC(16:1_16:1)
SORBI_3001G248000							1	26521743	26522318	3.424946e-09	1	0.584896	1	PC(16:1_16:1)
SORBI_3001G248100							1	26545536	26552133	3.424946e-09	1	0.705118	1	PC(16:1_16:1)
SORBI_3001G248200							1	26553388	26558790	3.424946e-09	1	0.579268	1	PC(16:1_16:1)
SORBI_3001G248300							1	26559121	26580223	3.424946e-09	1	0.592147	1	PC(16:1_16:1)
SORBI_3006G039500	Flavoprotein domain-containing protein	PHOSPHOPANTOTHENOYLCYSTEINE DECARBOXYLASE-RELATED (PTHR14359:SF26)	decarboxylase(PC00089)	catalytic activity(GO:0003824);phosphopantothenoylcysteine decarboxylase activity(GO:0004633);FMN binding(GO:0010181)	coenzyme A biosynthetic process(GO:0015937)	phosphopantothenoylcysteine decarboxylase complex(GO:0071513)	6	17967739	17968344	3.529859e-09	1	0.875116	1	TG(12:0_14:0_18:3)
SORBI_3008G088887	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	8	26571367	26573695	3.546281e-09	1	0.863831	1	TG(16:0_18:1_18:1)
SORBI_3001G223000	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR24055:SF372)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);RNA polymerase II CTD heptapeptide repeat kinase activity(GO:0008353);kinase activity(GO:0016301);transferase activity(GO:0016740)	regulation of transcription by RNA polymerase II(GO:0006357);intracellular signal transduction(GO:0035556)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	21322343	21323305	3.640201e-09	7	0.486318	4	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3002G244600							2	63336180	63339375	3.681911e-09	1	0.437485	1	TG(10:0_16:1_18:1)
SORBI_3002G244901	Uncharacterized protein	""	""	""	""	""	2	63346816	63351078	3.681911e-09	1	0.464394	1	TG(10:0_16:1_18:1)
SORBI_3002G245000	HECT domain-containing protein	E3 UBIQUITIN-PROTEIN LIGASE UPL5 (PTHR11254:SF424)	ubiquitin-protein ligase(PC00234)	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	ubiquitin-dependent protein catabolic process(GO:0006511)	cytoplasm(GO:0005737)	2	63351976	63357790	3.681911e-09	1	0.586043	1	TG(10:0_16:1_18:1)
SORBI_3002G245100	Pirin-like protein	OS09G0484800 PROTEIN (PTHR13903:SF23)	transcription cofactor(PC00217)	metal ion binding(GO:0046872)	""	nucleus(GO:0005634)	2	63369660	63372006	3.681911e-09	1	0.618879	1	TG(10:0_16:1_18:1)
SORBI_3002G245200	Expansin-like EG45 domain-containing protein	EG45-LIKE DOMAIN CONTAINING PROTEIN 1-RELATED (PTHR47295:SF2)	""	""	systemic acquired resistance(GO:0009627)	extracellular region(GO:0005576);apoplast(GO:0048046)	2	63373770	63375070	3.681911e-09	1	0.965675	1	TG(10:0_16:1_18:1)
