Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
LIN	SORBI_3002G265200	2	65036186	65039900	1	1	0	1	1.214883e-09	0.732361	FA(22:1)
LIN	SORBI_3002G265400	2	65044268	65046625	1	1	0	1	1.214883e-09	0.48914	FA(22:1)
LIN	SORBI_3002G265500	2	65047959	65049903	1	1	0	1	1.214883e-09	0.557146	FA(22:1)
LIN	SORBI_3005G013600	5	1235265	1241922	1	1	0	1	1.216025e-09	0.423007	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G183500	7	61677771	61682089	1	1	0	1	1.222319e-09	0.682658	PC(18:2_20:4)
LIN	SORBI_3007G183800	7	61696115	61700089	1	1	0	1	1.222319e-09	0.773638	PC(18:2_20:4)
LIN	SORBI_3007G183900	7	61707868	61716228	1	1	0	1	1.222319e-09	0.89396	PC(18:2_20:4)
LIN	SORBI_3007G184500	7	61769885	61774851	1	1	0	1	1.222319e-09	0.403436	PC(18:2_20:4)
LIN	SORBI_3007G184600	7	61776205	61778036	1	1	0	1	1.222319e-09	0.430108	PC(18:2_20:4)
LIN	SORBI_3009G083300	9	12573404	12578912	1	1	0	1	1.240725e-09	0.576329	TG(12:0_18:2_18:3)
LIN	SORBI_3009G083450	9	12744415	12746614	1	1	0	1	1.240725e-09	0.587742	TG(12:0_18:2_18:3)
LIN	SORBI_3009G185301	9	53855994	53857016	1	1	0	1	1.242583e-09	0.413649	PC(18:2_20:4)
LIN	SORBI_3005G104850	5	19083819	19090143	1	1	0	4	1.261402e-09	0.430371	PS(18:0_18:2)
LIN	SORBI_3006G117600	6	48526228	48532940	1	1	0	78	1.263753e-09	0.915404	PC(18:2_20:4)
LIN	SORBI_3006G118100	6	48553657	48555000	1	1	0	78	1.263753e-09	0.973038	PC(18:2_20:4)
LIN	SORBI_3006G118150	6	48555119	48556556	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3006G118200	6	48559080	48560686	1	1	0	78	1.263753e-09	0.973038	PC(18:2_20:4)
LIN	SORBI_3006G118300	6	48560698	48562701	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3006G118400	6	48563840	48565553	1	1	0	7	1.263753e-09	0.489208	PC(18:2_20:4)
LIN	SORBI_3006G118700	6	48591356	48597638	1	1	0	78	1.263753e-09	0.875077	PC(18:2_20:4)
LIN	SORBI_3006G118800	6	48600961	48605010	1	1	0	78	1.263753e-09	0.905502	PC(18:2_20:4)
LIN	SORBI_3006G119300	6	48636543	48640565	1	1	0	78	1.263753e-09	0.986563	PC(18:2_20:4)
LIN	SORBI_3006G119400	6	48641701	48647514	1	1	0	78	1.263753e-09	0.986563	PC(18:2_20:4)
LIN	SORBI_3006G119600	6	48650424	48655514	1	1	0	78	1.263753e-09	0.984966	PC(18:2_20:4)
LIN	SORBI_3006G119700	6	48656735	48658243	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3006G119800	6	48662914	48666360	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3006G119900	6	48667190	48671653	1	1	0	78	1.263753e-09	0.985916	PC(18:2_20:4)
LIN	SORBI_3006G120000	6	48681830	48684583	1	1	0	78	1.263753e-09	0.972319	PC(18:2_20:4)
LIN	SORBI_3006G120100	6	48686430	48687439	1	1	0	78	1.263753e-09	0.98707	PC(18:2_20:4)
LIN	SORBI_3006G120200	6	48687469	48690818	1	1	0	78	1.263753e-09	0.98707	PC(18:2_20:4)
LIN	SORBI_3006G120301	6	48693149	48696492	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3006G120400	6	48698459	48702667	1	1	0	78	1.263753e-09	1	PC(18:2_20:4)
LIN	SORBI_3007G159800	7	59410962	59417573	1	1	0	8	1.264184e-09	0.498712	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G160700	7	59554478	59559414	1	1	0	5	1.264184e-09	0.938965	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G160900	7	59569387	59571148	1	1	0	5	1.264184e-09	0.921439	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G161450	7	59604088	59607885	1	1	0	5	1.264184e-09	0.614931	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G163200	7	59750324	59752683	1	1	0	5	1.264184e-09	0.419694	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G038500	1	2882557	2884958	1	1	0	4	1.277556e-09	0.423355	PC(18:2_20:4)
LIN	SORBI_3001G038700	1	2898759	2900504	1	1	0	4	1.277556e-09	0.582681	PC(18:2_20:4)
LIN	SORBI_3001G038800	1	2900104	2910005	1	1	0	4	1.277556e-09	0.582681	PC(18:2_20:4)
LIN	SORBI_3001G038900	1	2913500	2915031	1	1	0	4	1.277556e-09	1	PC(18:2_20:4)
LIN	SORBI_3001G039000	1	2916374	2917566	1	1	0	4	1.277556e-09	0.823442	PC(18:2_20:4)
LIN	SORBI_3001G039100	1	2917308	2920126	1	1	0	4	1.277556e-09	0.937694	PC(18:2_20:4)
LIN	SORBI_3001G233400	1	22813474	22822826	1	1	0	1	1.280204e-09	0.702677	PC(16:0_20:1)
LIN	SORBI_3001G233532	1	22846057	22850006	1	1	0	1	1.280204e-09	0.845381	PC(16:0_20:1)
LIN	SORBI_3001G233600	1	22905145	22911938	1	1	0	1	1.280204e-09	0.852714	PC(16:0_20:1)
LIN	SORBI_3001G233700	1	22922865	22938656	1	1	0	1	1.280204e-09	0.852714	PC(16:0_20:1)
LIN	SORBI_3001G233800	1	23056373	23058487	1	1	0	1	1.280204e-09	0.80566	PC(16:0_20:1)
LIN	SORBI_3001G235000	1	23253002	23260686	1	1	0	1	1.280204e-09	0.788692	PC(16:0_20:1)
LIN	SORBI_3001G235100	1	23266833	23271755	1	1	0	1	1.280204e-09	0.633247	PC(16:0_20:1)
LIN	SORBI_3008G086401	8	17444716	17445922	1	1	0	1	1.284016e-09	0.913554	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095200	8	44955559	44969502	1	1	0	4	1.286555e-09	0.640994	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G370100	3	68605726	68610855	1	1	0	20	1.287754e-09	0.747725	PC(18:2_20:4)
LIN	SORBI_3003G370300	3	68627803	68637488	1	1	0	20	1.287754e-09	0.812586	PC(18:2_20:4)
LIN	SORBI_3003G370500	3	68647071	68657566	1	1	0	20	1.287754e-09	0.621774	PC(18:2_20:4)
LIN	SORBI_3003G371400	3	68709809	68719352	1	1	0	20	1.287754e-09	0.822891	PC(18:2_20:4)
LIN	SORBI_3003G371600	3	68730882	68743078	1	1	0	20	1.287754e-09	0.595454	PC(18:2_20:4)
LIN	SORBI_3003G372100	3	68756579	68758467	1	1	0	20	1.287754e-09	0.875747	PC(18:2_20:4)
LIN	SORBI_3003G372200	3	68762770	68769808	1	1	0	19	1.287754e-09	0.478993	PC(18:2_20:4)
LIN	SORBI_3003G372500	3	68780592	68783588	1	1	0	20	1.287754e-09	1	PC(18:2_20:4)
LIN	SORBI_3003G372600	3	68784044	68787129	1	1	0	20	1.287754e-09	1	PC(18:2_20:4)
LIN	SORBI_3003G372900	3	68818633	68823204	1	1	0	20	1.287754e-09	0.855689	PC(18:2_20:4)
LIN	SORBI_3003G372950	3	68827862	68829203	1	1	0	20	1.287754e-09	0.589364	PC(18:2_20:4)
LIN	SORBI_3001G203450	1	18520972	18523276	1	1	0	1	1.307976e-09	0.76319	PC(18:2_20:4)
LIN	SORBI_3001G203500	1	18533454	18536259	1	1	0	1	1.307976e-09	0.663632	PC(18:2_20:4)
LIN	SORBI_3001G203600	1	18536270	18544339	1	1	0	1	1.307976e-09	0.625712	PC(18:2_20:4)
LIN	SORBI_3004G312600	4	64950226	64956807	1	1	0	1	1.313157e-09	0.857154	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G226600	1	21690596	21694416	1	1	0	2	1.313841e-09	0.507565	PC(16:0_20:3)
LIN	SORBI_3001G226700	1	21706592	21714114	1	1	0	9	1.313841e-09	0.532377	PC(16:0_20:3)
LIN	SORBI_3010G165200	10	48811996	48813520	1	1	0	3	1.326252e-09	0.647131	SQDG(16:0_18:1)
LIN	SORBI_3010G165300	10	48885084	48894241	1	1	0	4	1.326252e-09	0.838681	SQDG(16:0_18:1)
LIN	SORBI_3010G165400	10	48914015	48915091	1	1	0	4	1.326252e-09	0.857916	SQDG(16:0_18:1)
LIN	SORBI_3010G165500	10	48920369	48930191	1	1	0	4	1.326252e-09	0.929161	SQDG(16:0_18:1)
LIN	SORBI_3005G144500	5	60905294	60907053	1	1	0	14	1.344557e-09	0.565713	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G144800	5	60985372	60988523	1	1	0	14	1.344557e-09	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G144900	5	60995478	60996474	1	1	0	14	1.344557e-09	0.54202	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G144600	5	60955631	60961062	1	1	0	7	1.35938e-09	0.419436	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G085700	3	7382483	7388314	1	1	0	1	1.365925e-09	0.415159	TG(14:0_18:3_18:3)
LIN	SORBI_3008G088827	8	20498037	20499998	1	1	0	1	1.385314e-09	0.630557	TG(18:1_18:2_18:2)
LIN	SORBI_3008G088830	8	20861686	20877386	1	1	0	1	1.385314e-09	0.596931	TG(18:1_18:2_18:2)
LIN	SORBI_3010G050800	10	3937161	3942754	1	1	0	4	1.397514e-09	0.759349	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G050900	10	3949207	3953546	1	1	0	4	1.397514e-09	0.78585	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051000	10	3956093	3958912	1	1	0	4	1.397514e-09	0.844539	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051100	10	3959331	3965046	1	1	0	4	1.397514e-09	0.838997	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051200	10	3966100	3974850	1	1	0	4	1.397514e-09	0.841567	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051300	10	3975458	3979642	1	1	0	4	1.397514e-09	0.841567	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051400	10	3980081	3990381	1	1	0	4	1.397514e-09	0.844539	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051500	10	4006575	4011539	1	1	0	4	1.397514e-09	0.841567	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051600	10	4014458	4016200	1	1	0	4	1.397514e-09	0.863246	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051700	10	4020701	4044664	1	1	0	4	1.397514e-09	0.935879	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051800	10	4047712	4050798	1	1	0	4	1.397514e-09	0.75177	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G051900	10	4050313	4053925	1	1	0	4	1.397514e-09	0.820163	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052100	10	4060946	4064513	1	1	0	4	1.397514e-09	0.911338	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052200	10	4071578	4073478	1	1	0	4	1.397514e-09	0.887367	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052300	10	4074929	4079929	1	1	0	4	1.397514e-09	0.894436	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052400	10	4084298	4093779	1	1	0	4	1.397514e-09	0.887367	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052450	10	4094926	4100474	1	1	0	4	1.397514e-09	0.887367	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G052600	10	4107461	4109189	1	1	0	4	1.397514e-09	0.887367	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095100	8	44935043	44936440	1	1	0	3	1.398495e-09	0.62545	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095150	8	44945604	44955558	1	1	0	3	1.398495e-09	0.654624	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G111300	8	51658443	51660452	1	1	0	5	1.408771e-09	0.869771	PC(18:2_20:4)
LIN	SORBI_3010G033700	10	2689985	2693342	1	1	0	1	1.409146e-09	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G019000	9	1720313	1723525	1	1	0	5	1.417346e-09	0.956161	PC(18:2_20:4)
LIN	SORBI_3009G019200	9	1743281	1747038	1	1	0	4	1.417346e-09	1	PC(18:2_20:4)
LIN	SORBI_3002G020100	2	1847052	1851888	1	1	0	4	1.417429e-09	0.519138	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G016633	9	1556843	1558610	1	1	0	2	1.420497e-09	0.884713	SM(d18:1_17:0)
LIN	SORBI_3009G016700	9	1570356	1573214	1	1	0	2	1.420497e-09	0.972289	SM(d18:1_17:0)
LIN	SORBI_3010G161100	10	47676574	47677465	1	1	0	1	1.421932e-09	0.419394	SQDG(16:0_18:1)
LIN	SORBI_3010G161600	10	47838813	47853663	1	1	0	2	1.421932e-09	0.91505	SQDG(16:0_18:1)
LIN	SORBI_3006G048775	6	35064177	35066809	1	1	0	1	1.4224e-09	0.921636	TG(12:0_18:2_18:3)
LIN	SORBI_3009G184900	9	53830131	53840513	1	1	0	7	1.43917e-09	0.489622	PC(18:2_20:4)
LIN	SORBI_3002G016900	2	1516192	1530284	1	1	0	1	1.443554e-09	0.526788	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3002G017900	2	1609264	1613367	1	1	0	1	1.443554e-09	0.90237	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3002G018000	2	1614065	1617264	1	1	0	1	1.443554e-09	0.927406	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G109000	9	43765204	43766644	1	1	0	1	1.45047e-09	0.60176	DG(8:0_8:0)
LIN	SORBI_3010G164500	10	48651083	48652795	1	1	0	1	1.463787e-09	0.462482	SQDG(16:0_18:1)
LIN	SORBI_3010G164600	10	48682348	48702944	1	1	0	1	1.463787e-09	0.448484	SQDG(16:0_18:1)
LIN	SORBI_3010G164800	10	48765483	48766334	1	1	0	1	1.463787e-09	0.452166	SQDG(16:0_18:1)
LIN	SORBI_3010G164900	10	48772483	48773787	1	1	0	1	1.463787e-09	0.417214	SQDG(16:0_18:1)
LIN	SORBI_3010G165000	10	48790166	48791616	1	1	0	1	1.463787e-09	0.401154	SQDG(16:0_18:1)
LIN	SORBI_3010G166800	10	49101074	49108322	1	1	0	1	1.463787e-09	0.427279	SQDG(16:0_18:1)
LIN	SORBI_3001G479500	1	75132509	75141636	1	1	0	3	1.473999e-09	0.514208	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G411300	3	71856477	71861789	1	1	0	8	1.513461e-09	0.692209	PC(18:2_20:4)
LIN	SORBI_3003G412000	3	71929084	71936782	1	1	0	7	1.513461e-09	1	PC(18:2_20:4)
LIN	SORBI_3003G412300	3	71957823	71965868	1	1	0	7	1.513461e-09	0.811693	PC(18:2_20:4)
LIN	SORBI_3003G412500	3	71979688	71982234	1	1	0	7	1.513461e-09	0.729159	PC(18:2_20:4)
LIN	SORBI_3003G412600	3	71979661	71990371	1	1	0	7	1.513461e-09	0.729159	PC(18:2_20:4)
LIN	SORBI_3003G412700	3	71999121	72003761	1	1	0	7	1.513461e-09	0.46972	PC(18:2_20:4)
LIN	SORBI_3003G413100	3	72032853	72035813	1	1	0	7	1.513461e-09	0.96599	PC(18:2_20:4)
LIN	SORBI_3003G413201	3	72058030	72060415	1	1	0	7	1.513461e-09	0.791673	PC(18:2_20:4)
LIN	SORBI_3003G413300	3	72060604	72062503	1	1	0	7	1.513461e-09	0.791673	PC(18:2_20:4)
LIN	SORBI_3003G413400	3	72063557	72064215	1	1	0	7	1.513461e-09	0.578155	PC(18:2_20:4)
LIN	SORBI_3003G415500	3	72186734	72187845	1	1	0	4	1.513461e-09	0.655263	PC(18:2_20:4)
LIN	SORBI_3003G415600	3	72203824	72207944	1	1	0	3	1.513461e-09	0.682602	PC(18:2_20:4)
LIN	SORBI_3003G415700	3	72208929	72209384	1	1	0	3	1.513461e-09	0.715654	PC(18:2_20:4)
LIN	SORBI_3003G415900	3	72215976	72218239	1	1	0	3	1.513461e-09	0.598023	PC(18:2_20:4)
LIN	SORBI_3003G416000	3	72223379	72225307	1	1	0	3	1.513461e-09	0.495015	PC(18:2_20:4)
LIN	SORBI_3003G416200	3	72234855	72235360	1	1	0	3	1.513461e-09	0.471779	PC(18:2_20:4)
LIN	SORBI_3009G009900	9	936248	937955	1	1	0	4	1.514629e-09	0.599697	PC(18:2_20:4)
LIN	SORBI_3009G010000	9	940369	940590	1	1	0	4	1.514629e-09	0.608458	PC(18:2_20:4)
LIN	SORBI_3009G010150	9	943807	949021	1	1	0	4	1.514629e-09	0.608458	PC(18:2_20:4)
LIN	SORBI_3009G010300	9	952913	960962	1	1	0	4	1.514629e-09	0.608458	PC(18:2_20:4)
LIN	SORBI_3009G010600	9	980050	992263	1	1	0	4	1.514629e-09	0.54915	PC(18:2_20:4)
LIN	SORBI_3009G011300	9	1023460	1027533	1	1	0	4	1.514629e-09	1	PC(18:2_20:4)
LIN	SORBI_3009G011600	9	1041111	1043908	1	1	0	4	1.514629e-09	0.952763	PC(18:2_20:4)
LIN	SORBI_3009G011700	9	1043976	1047378	1	1	0	4	1.514629e-09	0.952763	PC(18:2_20:4)
LIN	SORBI_3009G013300	9	1172628	1177571	1	1	0	3	1.514629e-09	0.432906	PC(18:2_20:4)
LIN	SORBI_3001G174000	1	14643565	14645432	1	1	0	1	1.523577e-09	0.401067	alpha-Tocopherol
LIN	SORBI_3001G174900	1	14690242	14697217	1	1	0	2	1.523577e-09	1	alpha-Tocopherol
LIN	SORBI_3001G175100	1	14718042	14726848	1	1	0	2	1.523577e-09	0.957633	alpha-Tocopherol
LIN	SORBI_3004G058000	4	4650860	4654898	1	1	0	1	1.526654e-09	1	PC(18:2_20:4)
LIN	SORBI_3003G185300	3	49885935	49887720	1	1	0	7	1.531726e-09	0.985745	TG(18:2_20:2_22:2)
LIN	SORBI_3003G185500	3	50030698	50035770	1	1	0	11	1.531726e-09	0.985745	TG(18:2_20:2_22:2)
LIN	SORBI_3003G185600	3	50035815	50039398	1	1	0	11	1.531726e-09	0.986441	TG(18:2_20:2_22:2)
LIN	SORBI_3003G185800	3	50283010	50283905	1	1	0	10	1.531726e-09	0.985745	TG(18:2_20:2_22:2)
LIN	SORBI_3003G185900	3	50284500	50287827	1	1	0	10	1.531726e-09	0.857232	TG(18:2_20:2_22:2)
LIN	SORBI_3003G186000	3	50290449	50307777	1	1	0	10	1.531726e-09	0.985745	TG(18:2_20:2_22:2)
LIN	SORBI_3003G186200	3	50319219	50320963	1	1	0	10	1.531726e-09	0.985745	TG(18:2_20:2_22:2)
LIN	SORBI_3003G186300	3	50355418	50362470	1	1	0	7	1.531726e-09	0.667243	TG(18:2_20:2_22:2)
LIN	SORBI_3001G106100	1	8153264	8155900	1	1	0	3	1.536357e-09	0.923933	TG(14:0_18:3_18:3)
LIN	SORBI_3001G106200	1	8180004	8187693	1	1	0	3	1.536357e-09	0.946034	TG(14:0_18:3_18:3)
LIN	SORBI_3004G107200	4	10244892	10256539	1	1	0	2	1.554676e-09	0.5957	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G108700	4	10489156	10489805	1	1	0	2	1.554676e-09	0.514001	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G391000	3	70227517	70229298	1	1	0	3	1.581275e-09	0.899098	PC(18:2_20:4)
LIN	SORBI_3006G118850	6	48604990	48605900	1	1	0	3	1.642571e-09	0.468915	PC(18:2_20:4)
LIN	SORBI_3003G225300	3	56125835	56129576	1	1	0	2	1.655207e-09	0.534599	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G225500	3	56140522	56142036	1	1	0	2	1.655207e-09	0.439822	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G089600	3	7826326	7832039	1	0	1	2	1.656376e-09	0.442009	FA
LIN	SORBI_3003G089650	3	7828400	7831167	1	0	1	2	1.656376e-09	0.442009	FA
LIN	SORBI_3003G089700	3	7828344	7832824	1	0	1	2	1.656376e-09	0.442009	FA
LIN	SORBI_3010G159200	10	46809407	46810109	1	1	0	3	1.668962e-09	0.858397	PC(18:2_20:4)
LIN	SORBI_3010G159300	10	46827532	46832036	1	1	0	3	1.668962e-09	0.94102	PC(18:2_20:4)
LIN	SORBI_3010G159400	10	46836727	46839039	1	1	0	3	1.668962e-09	0.943754	PC(18:2_20:4)
LIN	SORBI_3010G159500	10	46845559	46846569	1	1	0	3	1.668962e-09	0.926539	PC(18:2_20:4)
LIN	SORBI_3004G085000	4	7053690	7081800	1	1	0	5	1.67471e-09	0.554148	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G085200	4	7088829	7090849	1	1	0	5	1.67471e-09	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G085300	4	7094579	7098243	1	1	0	5	1.67471e-09	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G085500	4	7102150	7104993	1	1	0	5	1.67471e-09	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G091557	8	38396037	38399731	1	1	0	2	1.677822e-09	0.52162	TG(18:1_18:2_18:2)
LIN	SORBI_3008G091614	8	38438267	38440706	1	1	0	2	1.677822e-09	0.535806	TG(18:1_18:2_18:2)
LIN	SORBI_3008G091671	8	38518743	38522393	1	1	0	2	1.677822e-09	1	TG(18:1_18:2_18:2)
LIN	SORBI_3001G019300	1	1591351	1594430	1	1	0	2	1.685492e-09	0.452051	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G221900	4	57209415	57210602	1	1	0	1	1.696262e-09	0.656348	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G222000	4	57220820	57224296	1	1	0	1	1.696262e-09	0.420481	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G222100	4	57226031	57229180	1	1	0	1	1.696262e-09	0.452923	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G222500	4	57245524	57250357	1	1	0	1	1.696262e-09	0.540465	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G222600	4	57291747	57296081	1	1	0	1	1.696262e-09	0.435428	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G223300	4	57381899	57399265	1	1	0	1	1.696262e-09	0.611633	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G117000	9	46046290	46061687	1	1	0	1	1.702832e-09	0.600612	TG(14:0_18:3_18:3)
LIN	SORBI_3002G023900	2	2228532	2234882	1	1	0	1	1.710576e-09	0.401387	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G137400	1	10899064	10905639	1	1	0	1	1.729026e-09	0.565444	TG(14:0_18:3_18:3)
LIN	SORBI_3001G137500	1	10912611	10918520	1	1	0	1	1.729026e-09	0.528548	TG(14:0_18:3_18:3)
LIN	SORBI_3001G138100	1	10961011	10964742	1	1	0	1	1.729026e-09	0.420418	TG(14:0_18:3_18:3)
LIN	SORBI_3009G173300	9	52836152	52838191	1	1	0	7	1.786192e-09	0.67343	PC(18:2_20:4)
LIN	SORBI_3001G218900	1	20374729	20375594	1	1	0	1	1.791014e-09	0.438477	TG(12:0_18:2_18:3)
LIN	SORBI_3004G067000	4	5466345	5472563	1	1	0	1	1.809034e-09	0.429368	FA(22:1)
LIN	SORBI_3002G021200	2	1957841	1964393	1	1	0	1	1.811425e-09	0.481925	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110120	5	24097855	24100470	1	1	0	1	1.828591e-09	0.898169	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110160	5	24125145	24127909	1	1	0	1	1.828591e-09	0.908291	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G128200	10	16609586	16614714	1	1	0	1	1.833108e-09	0.458278	SQDG(16:0_18:1)
LIN	SORBI_3010G128300	10	16621902	16623207	1	1	0	1	1.833108e-09	0.44659	SQDG(16:0_18:1)
LIN	SORBI_3009G092900	9	22359515	22368842	1	1	0	1	1.845584e-09	0.960651	PC(18:2_20:4)
LIN	SORBI_3001G402400	1	68791792	68798219	1	1	0	2	1.851549e-09	0.844764	NAE(18:0)
LIN	SORBI_3001G402500	1	68798396	68801619	1	1	0	2	1.851549e-09	0.943971	NAE(18:0)
LIN	SORBI_3001G402600	1	68804778	68807726	1	1	0	2	1.851549e-09	0.89179	NAE(18:0)
LIN	SORBI_3001G402701	1	68809810	68812333	1	1	0	2	1.851549e-09	0.816752	NAE(18:0)
LIN	SORBI_3001G402800	1	68815869	68817443	1	1	0	2	1.851549e-09	0.809	NAE(18:0)
LIN	SORBI_3001G402900	1	68819394	68820885	1	1	0	2	1.851549e-09	0.757221	NAE(18:0)
LIN	SORBI_3001G403100	1	68825513	68828584	1	1	0	2	1.851549e-09	0.609297	NAE(18:0)
LIN	SORBI_3004G114600	4	11585696	11587272	1	1	0	2	1.888246e-09	0.960258	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G226500	1	21682108	21684052	1	1	0	1	1.899363e-09	0.458853	PC(16:0_20:3)
LIN	SORBI_3001G166800	1	13890658	13894277	1	1	0	1	1.900976e-09	0.410527	PC(18:2_20:4)
LIN	SORBI_3006G025300	6	4388231	4395898	1	1	0	2	1.913575e-09	1	SQDG(16:0_18:1)
LIN	SORBI_3006G215600	6	56352751	56361081	1	1	0	2	1.92174e-09	0.416946	DG(18:2_18:3)
LIN	SORBI_3006G216300	6	56420454	56422059	1	1	0	2	1.92174e-09	0.426727	DG(18:2_18:3)
LIN	SORBI_3006G216400	6	56426208	56427169	1	1	0	2	1.92174e-09	0.454467	DG(18:2_18:3)
LIN	SORBI_3006G217700	6	56514955	56518951	1	1	0	3	1.92174e-09	0.42887	DG(18:2_18:3)
LIN	SORBI_3003G369200	3	68524376	68536009	1	1	0	4	1.928803e-09	0.674694	PC(18:2_20:4)
LIN	SORBI_3004G197600	4	54869063	54874521	1	1	0	1	1.932304e-09	0.788442	PC(18:2_20:4)
LIN	SORBI_3004G197700	4	54876205	54878941	1	1	0	1	1.932304e-09	0.751941	PC(18:2_20:4)
LIN	SORBI_3004G197900	4	54884531	54886147	1	1	0	1	1.932304e-09	0.939865	PC(18:2_20:4)
