Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3002G073000	2	7473955	7479736	1	4.54345e-09	SNP_7424644	2	7424644	0.830867
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3002G073100	2	7479737	7480042	1	4.54345e-09	SNP_7424644	2	7424644	0.433013
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3002G073200	2	7519722	7527106	1	4.54345e-09	SNP_7424644	2	7424644	0.83841
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3001G222500	1	21212638	21229578	2	4.56113e-09	SNP_21405153	1	21405153	0.411091
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3001G225700	1	21572171	21575529	2	4.56113e-09	SNP_21405153	1	21405153	0.441526
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3008G094400	8	44672607	44674991	2	4.562937e-09	SNP_44766661	8	44766661	0.975922
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3008G094600	8	44820089	44824761	2	4.562937e-09	SNP_44766661	8	44766661	0.97605
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3008G094650	8	44844595	44846889	2	4.562937e-09	SNP_44766661	8	44766661	0.596888
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3008G094800	8	44864231	44869874	2	4.562937e-09	SNP_44766661	8	44766661	0.976281
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G114401	7	49248724	49249871	1	4.563417e-09	SNP_49210638	7	49210638	0.519503
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3009G091300	9	19059371	19080736	1	4.578851e-09	SNP_19287581	9	19287581	0.957037
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3006G080300	6	44885645	44898698	1	4.589465e-09	SNP_44889115	6	44889115	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G040700	6	25682536	25683370	2	4.596297e-09	SNP_25910115	6	25910115	0.809031
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G040800	6	25956238	25968520	2	4.596297e-09	SNP_25910115	6	25910115	0.961611
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G080300	6	44885645	44898698	1	4.601148e-09	SNP_44889115	6	44889115	1
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3002G202700	2	59258884	59260622	1	4.602665e-09	SNP_59270444	2	59270444	0.478522
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3002G203000	2	59318757	59320764	1	4.602665e-09	SNP_59270444	2	59270444	0.705236
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3002G203200	2	59363650	59379303	1	4.602665e-09	SNP_59270444	2	59270444	0.57551
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G099133	7	21674429	21675217	1	4.632333e-09	SNP_21496244	7	21496244	0.96682
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3002G104200	2	12324179	12326448	1	4.633664e-09	SNP_12508201	2	12508201	0.53204
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3002G105300	2	12498857	12499719	1	4.633664e-09	SNP_12508201	2	12508201	0.759858
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3002G105350	2	12506285	12508924	1	4.633664e-09	SNP_12508201	2	12508201	1
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3002G105700	2	12589899	12595027	1	4.633664e-09	SNP_12508201	2	12508201	0.499189
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G355500	3	67400746	67405260	1	4.649824e-09	SNP_67620499	3	67620499	0.615222
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G356200	3	67444380	67449359	1	4.649824e-09	SNP_67620499	3	67620499	0.562866
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G356900	3	67522292	67525446	1	4.649824e-09	SNP_67620499	3	67620499	0.575433
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G357000	3	67532421	67533163	1	4.649824e-09	SNP_67620499	3	67620499	0.519008
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G357100	3	67539390	67543995	1	4.649824e-09	SNP_67620499	3	67620499	0.796986
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G357232	3	67552279	67557834	1	4.649824e-09	SNP_67620499	3	67620499	0.69854
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G358150	3	67603431	67605937	1	4.649824e-09	SNP_67620499	3	67620499	0.847503
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G358300	3	67610990	67615652	1	4.649824e-09	SNP_67620499	3	67620499	0.913651
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G358400	3	67621228	67632849	1	4.649824e-09	SNP_67620499	3	67620499	0.921081
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G360500	3	67808197	67811098	1	4.649824e-09	SNP_67620499	3	67620499	0.471377
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G360700	3	67827783	67831882	1	4.649824e-09	SNP_67620499	3	67620499	0.487743
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G360900	3	67857185	67859240	1	4.649824e-09	SNP_67620499	3	67620499	0.410678
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3003G361100	3	67868018	67870925	1	4.649824e-09	SNP_67620499	3	67620499	0.437328
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3003G166500	3	25677689	25715902	1	4.659387e-09	SNP_25698838	3	25698838	1
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G219300	5	70590297	70603175	1	4.671714e-09	SNP_70732771	5	70732771	0.449433
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G219900	5	70640629	70659827	1	4.671714e-09	SNP_70732771	5	70732771	0.596136
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220101	5	70670407	70681333	1	4.671714e-09	SNP_70732771	5	70732771	0.489715
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220200	5	70685687	70694655	1	4.671714e-09	SNP_70732771	5	70732771	0.567526
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220300	5	70720286	70725311	1	4.671714e-09	SNP_70732771	5	70732771	0.88365
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220400	5	70726358	70727058	1	4.671714e-09	SNP_70732771	5	70732771	0.881486
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220500	5	70731333	70732033	1	4.671714e-09	SNP_70732771	5	70732771	0.886067
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220560	5	70736098	70739096	1	4.671714e-09	SNP_70732771	5	70732771	0.882458
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220680	5	70759997	70761810	1	4.671714e-09	SNP_70732771	5	70732771	0.891196
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220740	5	70762552	70766050	1	4.671714e-09	SNP_70732771	5	70732771	0.815318
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G220800	5	70777812	70781051	1	4.671714e-09	SNP_70732771	5	70732771	0.823031
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021000	1	1729643	1737804	6	4.680331e-09	SNP_1834307	1	1834307	0.473554
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021200	1	1742695	1745249	6	4.680331e-09	SNP_1834307	1	1834307	0.463328
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021400	1	1757737	1762311	6	4.680331e-09	SNP_1834307	1	1834307	0.456224
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021500	1	1770077	1776290	6	4.680331e-09	SNP_1834307	1	1834307	0.609646
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021601	1	1778259	1779825	6	4.680331e-09	SNP_1834307	1	1834307	0.632113
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021700	1	1780750	1786230	6	4.680331e-09	SNP_1834307	1	1834307	0.872261
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021800	1	1787545	1793480	6	4.680331e-09	SNP_1834307	1	1834307	0.872261
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G021900	1	1792932	1797374	6	4.680331e-09	SNP_1834307	1	1834307	0.872213
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022000	1	1799075	1802499	6	4.680331e-09	SNP_1834307	1	1834307	0.857926
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022100	1	1802533	1805609	6	4.680331e-09	SNP_1834307	1	1834307	0.884761
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022200	1	1805923	1806951	6	4.680331e-09	SNP_1834307	1	1834307	0.884761
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022500	1	1814461	1823163	6	4.680331e-09	SNP_1834307	1	1834307	0.978363
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022600	1	1823402	1826715	6	4.680331e-09	SNP_1834307	1	1834307	0.978363
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022700	1	1826823	1829149	6	4.680331e-09	SNP_1834307	1	1834307	0.978363
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022800	1	1835108	1838685	6	4.680331e-09	SNP_1834307	1	1834307	0.988711
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G022900	1	1839741	1842448	6	4.680331e-09	SNP_1834307	1	1834307	0.978363
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G038350	6	15952686	15953984	1	4.708242e-09	SNP_16085114	6	16085114	0.951309
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G038400	6	15970957	15986533	1	4.708242e-09	SNP_16085114	6	16085114	0.957277
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G038500	6	16159612	16182535	1	4.708242e-09	SNP_16085114	6	16085114	0.963325
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G038600	6	16163635	16164344	1	4.708242e-09	SNP_16085114	6	16085114	0.963325
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G038700	6	16272026	16274313	1	4.708242e-09	SNP_16085114	6	16085114	0.887743
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G135300	4	27410725	27412998	1	4.724064e-09	SNP_27643718	4	27643718	0.821508
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G166900	6	52428961	52430960	1	4.73399e-09	SNP_52429220	6	52429220	1
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3004G137601	4	38150236	38152071	1	4.792684e-09	SNP_38207869	4	38207869	0.979457
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3004G137900	4	38384364	38388845	1	4.792684e-09	SNP_38207869	4	38207869	0.979457
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3005G115000	5	45081003	45094666	1	4.804129e-09	SNP_45059303	5	45059303	0.966888
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037300	6	14129051	14131799	1	4.835503e-09	SNP_14329849	6	14329849	0.793957
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037401	6	14153005	14164701	1	4.835503e-09	SNP_14329849	6	14329849	0.50377
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037500	6	14221600	14223833	1	4.835503e-09	SNP_14329849	6	14329849	0.463277
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037600	6	14398069	14399299	1	4.835503e-09	SNP_14329849	6	14329849	0.561352
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037650	6	14403485	14404733	1	4.835503e-09	SNP_14329849	6	14329849	0.894885
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037700	6	14487572	14548530	1	4.835503e-09	SNP_14329849	6	14329849	0.910713
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G037800	6	14536724	14537643	1	4.835503e-09	SNP_14329849	6	14329849	0.628928
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3009G098900	9	37982213	37984198	1	4.875299e-09	SNP_38099713	9	38099713	0.881728
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3009G099000	9	38258489	38275612	1	4.875299e-09	SNP_38099713	9	38099713	0.887618
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3009G099050	9	38261040	38273303	1	4.875299e-09	SNP_38099713	9	38099713	0.887618
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3009G099100	9	38276165	38281509	1	4.875299e-09	SNP_38099713	9	38099713	0.857253
CTL	individual_lipids_final	Panaxcerol B	SORBI_3003G262200	3	59998841	60009113	1	4.896015e-09	SNP_60031467	3	60031467	0.525895
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G089900	5	12971151	12971751	1	4.903505e-09	SNP_13053271	5	13053271	0.574628
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G090200	5	13011951	13012386	1	4.903505e-09	SNP_13053271	5	13053271	0.933214
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G090401	5	13099668	13101699	1	4.903505e-09	SNP_13053271	5	13053271	0.932946
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G090500	5	13187965	13195170	1	4.903505e-09	SNP_13053271	5	13053271	0.937516
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G222500	1	21212638	21229578	1	4.913498e-09	SNP_21405153	1	21405153	0.408729
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G100800	7	23932201	23935964	1	4.9312e-09	SNP_23864972	7	23864972	0.633902
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G019400	9	1764334	1768647	3	4.943539e-09	SNP_1770713	9	1770713	0.636527
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G019550	9	1770595	1771036	3	4.943539e-09	SNP_1770713	9	1770713	1
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G019700	9	1780529	1781290	3	4.943539e-09	SNP_1770713	9	1770713	0.469143
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G019800	9	1784682	1791225	3	4.943539e-09	SNP_1770713	9	1770713	0.487449
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G020700	9	1841496	1849425	3	4.943539e-09	SNP_1770713	9	1770713	0.651449
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3009G020800	9	1847643	1848725	3	4.943539e-09	SNP_1770713	9	1770713	0.472767
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G114600	5	43831327	43832969	1	5.007705e-09	SNP_43919021	5	43919021	0.957706
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G114800	5	44114479	44135153	1	5.007705e-09	SNP_43919021	5	43919021	0.965194
CTL	individual_lipids_final	TG(18:2_22:0_22:3)	SORBI_3004G132800	4	20661484	20665974	3	5.024426e-09	SNP_20644536	4	20644536	0.956041
CTL	individual_lipids_final	TG(18:2_22:0_22:3)	SORBI_3004G132900	4	20672482	20691277	3	5.024426e-09	SNP_20644536	4	20644536	0.874727
CTL	individual_lipids_final	TG(18:2_22:0_22:3)	SORBI_3004G133000	4	20694355	20707386	3	5.024426e-09	SNP_20644536	4	20644536	0.874727
CTL	individual_lipids_final	TG(18:2_22:0_22:3)	SORBI_3004G133100	4	20707715	20711558	3	5.024426e-09	SNP_20644536	4	20644536	0.869284
CTL	individual_lipids_final	TG(18:2_22:0_22:3)	SORBI_3004G133201	4	20723499	20728141	3	5.024426e-09	SNP_20644536	4	20644536	0.874727
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G021900	1	1792932	1797374	1	5.0281e-09	SNP_1916196	1	1916196	0.438869
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022000	1	1799075	1802499	1	5.0281e-09	SNP_1916196	1	1916196	0.546413
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022100	1	1802533	1805609	1	5.0281e-09	SNP_1916196	1	1916196	0.492107
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022200	1	1805923	1806951	1	5.0281e-09	SNP_1916196	1	1916196	0.445572
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022500	1	1814461	1823163	1	5.0281e-09	SNP_1916196	1	1916196	0.513432
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022600	1	1823402	1826715	1	5.0281e-09	SNP_1916196	1	1916196	0.490381
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G022900	1	1839741	1842448	1	5.0281e-09	SNP_1916196	1	1916196	0.513432
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023000	1	1843896	1850570	1	5.0281e-09	SNP_1916196	1	1916196	0.513432
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023100	1	1850735	1856772	1	5.0281e-09	SNP_1916196	1	1916196	0.513432
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023200	1	1857418	1860721	1	5.0281e-09	SNP_1916196	1	1916196	0.557802
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023300	1	1865214	1867137	1	5.0281e-09	SNP_1916196	1	1916196	0.602634
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023400	1	1867351	1871783	1	5.0281e-09	SNP_1916196	1	1916196	0.612631
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023500	1	1873872	1880619	1	5.0281e-09	SNP_1916196	1	1916196	0.668044
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023600	1	1883564	1885539	1	5.0281e-09	SNP_1916196	1	1916196	0.668044
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023700	1	1886965	1888591	1	5.0281e-09	SNP_1916196	1	1916196	0.687936
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023800	1	1888889	1893254	1	5.0281e-09	SNP_1916196	1	1916196	0.667583
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G023900	1	1898224	1900808	1	5.0281e-09	SNP_1916196	1	1916196	0.649914
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G024000	1	1902840	1909071	1	5.0281e-09	SNP_1916196	1	1916196	0.724006
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G024100	1	1911456	1913557	1	5.0281e-09	SNP_1916196	1	1916196	0.496062
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G024200	1	1919703	1924815	1	5.0281e-09	SNP_1916196	1	1916196	0.716742
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G024250	1	1925084	1925686	1	5.0281e-09	SNP_1916196	1	1916196	0.639568
CTL	individual_lipids_final	TG(18:1_20:0_22:1)	SORBI_3001G024400	1	1934662	1935930	1	5.0281e-09	SNP_1916196	1	1916196	0.685245
CTL	individual_lipids_final	gibberellic acid	SORBI_3008G048200	8	4728273	4730726	1	5.035169e-09	SNP_4729314	8	4729314	1
CTL	individual_lipids_final	gibberellic acid	SORBI_3008G048300	8	4733873	4736964	1	5.035169e-09	SNP_4729314	8	4729314	0.601772
CTL	individual_lipids_final	gibberellic acid	SORBI_3008G048933	8	4803388	4805539	1	5.035169e-09	SNP_4729314	8	4729314	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G047500	6	32863629	32868565	1	5.044161e-09	SNP_32645483	6	32645483	0.448056
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G109300	5	22390972	22392163	1	5.046855e-09	SNP_22613874	5	22613874	1
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3009G219800	9	56344174	56345457	1	5.055957e-09	SNP_56418555	9	56418555	0.453104
CTL	individual_lipids_final	PC(16:1_16:1)	SORBI_3004G259101	4	60439416	60456664	1	5.071894e-09	SNP_60550046	4	60550046	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G096900	7	18090423	18102237	1	5.110086e-09	SNP_18273885	7	18273885	0.724467
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G097000	7	18105181	18110344	1	5.110086e-09	SNP_18273885	7	18273885	0.681763
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G305900	1	58998698	59003294	1	5.115695e-09	SNP_59118688	1	59118688	0.731938
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G306400	1	59040123	59041559	1	5.115695e-09	SNP_59118688	1	59118688	0.917247
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G306500	1	59117709	59119251	1	5.115695e-09	SNP_59118688	1	59118688	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3004G136100	4	34487187	34488511	1	5.144182e-09	SNP_34510866	4	34510866	0.902778
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3004G136200	4	34685929	34691289	1	5.144182e-09	SNP_34510866	4	34510866	0.888939
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3004G136300	4	34695503	34754794	1	5.144182e-09	SNP_34510866	4	34510866	0.89275
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G277550	6	60839229	60840639	1	5.14747e-09	SNP_60977149	6	60977149	0.849514
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G277700	6	60850342	60851907	1	5.14747e-09	SNP_60977149	6	60977149	0.466714
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G277900	6	60879592	60881692	1	5.14747e-09	SNP_60977149	6	60977149	0.470588
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278100	6	60889440	60892236	1	5.14747e-09	SNP_60977149	6	60977149	0.574288
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278300	6	60899241	60902517	1	5.14747e-09	SNP_60977149	6	60977149	0.449108
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278400	6	60906805	60909464	1	5.14747e-09	SNP_60977149	6	60977149	0.778493
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278500	6	60909086	60914793	1	5.14747e-09	SNP_60977149	6	60977149	0.524089
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278600	6	60914403	60915440	1	5.14747e-09	SNP_60977149	6	60977149	0.524089
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G278950	6	60933395	60935224	1	5.14747e-09	SNP_60977149	6	60977149	0.522001
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G279100	6	60941477	60947877	1	5.14747e-09	SNP_60977149	6	60977149	0.620781
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G279400	6	60968193	60970485	1	5.14747e-09	SNP_60977149	6	60977149	0.848597
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G280250	6	61039288	61043093	1	5.14747e-09	SNP_60977149	6	60977149	0.500579
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G138900	10	23383964	23393688	1	5.175023e-09	SNP_23516297	10	23516297	0.870904
CTL	individual_lipids_final	TG(10:0_16:1_18:1)	SORBI_3001G126000	1	9921516	9923403	1	5.20382e-09	SNP_9926426	1	9926426	0.759675
CTL	individual_lipids_final	TG(10:0_16:1_18:1)	SORBI_3001G126400	1	9941318	9944719	1	5.20382e-09	SNP_9926426	1	9926426	0.622012
CTL	individual_lipids_final	TG(10:0_16:1_18:1)	SORBI_3001G127300	1	9997746	10000878	1	5.20382e-09	SNP_9926426	1	9926426	0.433328
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G146300	5	61331196	61334790	1	5.235053e-09	SNP_61386894	5	61386894	0.528912
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G146533	5	61359556	61363324	1	5.235053e-09	SNP_61386894	5	61386894	0.817797
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G146800	5	61390033	61391273	1	5.235053e-09	SNP_61386894	5	61386894	0.893865
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G146900	5	61405049	61407636	1	5.235053e-09	SNP_61386894	5	61386894	0.905652
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3010G103000	10	9656547	9661652	1	5.237295e-09	SNP_9666948	10	9666948	0.572121
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037300	6	14129051	14131799	1	5.273937e-09	SNP_14329849	6	14329849	0.793957
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037401	6	14153005	14164701	1	5.273937e-09	SNP_14329849	6	14329849	0.50377
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037500	6	14221600	14223833	1	5.273937e-09	SNP_14329849	6	14329849	0.463277
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037600	6	14398069	14399299	1	5.273937e-09	SNP_14329849	6	14329849	0.561352
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037650	6	14403485	14404733	1	5.273937e-09	SNP_14329849	6	14329849	0.894885
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037700	6	14487572	14548530	1	5.273937e-09	SNP_14329849	6	14329849	0.910713
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G037800	6	14536724	14537643	1	5.273937e-09	SNP_14329849	6	14329849	0.628928
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G421700	3	72665371	72669662	1	5.274155e-09	SNP_72898503	3	72898503	0.516229
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G422300	3	72703977	72708752	1	5.274155e-09	SNP_72898503	3	72898503	0.915647
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G422500	3	72714129	72726876	1	5.274155e-09	SNP_72898503	3	72898503	0.811883
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G422800	3	72756695	72760077	1	5.274155e-09	SNP_72898503	3	72898503	0.915349
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G422900	3	72761769	72768462	1	5.274155e-09	SNP_72898503	3	72898503	0.929612
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G426300	3	73024820	73025894	1	5.274155e-09	SNP_72898503	3	72898503	0.745646
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G426500	3	73030119	73031238	1	5.274155e-09	SNP_72898503	3	72898503	0.700659
