GeneID	GeneName	Flag	Conditions	Ontologies	Classes	Max_recurrence	Best_GWAS_p	Max_r2	Max_fold	Max_intervals	Specific	N_terms	Chr	Start	Family	Terms
SORBI_3008G077400	Methyltransferase	metabolic enzyme	LIN	CC	TG	1	5.409874e-09	0.712972	1.15	71	yes	1	8	11880435	""	membrane
SORBI_3009G061400	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	transport	LIN	CC	TG	1	5.496792e-09	1	1.15	71	yes	1	9	6406992	OS05G0170300 PROTEIN (PTHR27000:SF809)	membrane
SORBI_3007G011200	Uncharacterized protein	metabolic enzyme	LIN	CC	TG	1	5.521014e-09	0.406507	1.15	71	yes	1	7	1000555	OS08G0110400 PROTEIN (PTHR31042:SF3)	membrane
SORBI_3007G013800	MADS-box transcription factor 26	""	LIN	BP;CC;MF	TG	1	5.521014e-09	0.43115	1.15	55	yes	3	7	1216492	MADS-BOX TRANSCRIPTION FACTOR 26 (PTHR11945:SF801)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3007G015100	Cytochrome P450	""	LIN	CC	TG	1	5.521014e-09	0.409701	1.15	71	yes	1	7	1312378	CYTOCHROME P450 SUPERFAMILY PROTEIN (PTHR24298:SF82)	membrane
SORBI_3008G149100	TF-B3 domain-containing protein	repeat-associated domain	LIN	CC;MF	TG	1	6.189135e-09	1	1.15	55	yes	2	8	58236294	TF-B3 DOMAIN-CONTAINING PROTEIN (PTHR31920:SF151)	DNA binding | nucleus
SORBI_3009G112600	UDP-glucuronate decarboxylase	""	LIN	CC	TG	1	6.493554e-09	0.434031	1.15	71	yes	1	9	45262060	UDP-GLUCURONATE DECARBOXYLASE (PTHR43078:SF24)	membrane
SORBI_3002G222900	Salt tolerant protein	""	LIN	CC	TG	1	6.716303e-09	1	1.15	71	yes	1	2	61437795	TRANSMEMBRANE PROTEIN 50A (PTHR13180:SF0)	membrane
SORBI_3002G223000	GOLD domain-containing protein	repeat-associated domain	LIN	CC	TG	1	6.716303e-09	0.645803	1.15	71	yes	1	2	61441856	OS09G0453200 PROTEIN (PTHR22811:SF73)	membrane
SORBI_3007G041200	Cytochrome P450	""	LIN	CC	TG	1	7.478504e-09	0.468663	1.15	71	yes	1	7	4059188	CYTOCHROME P450 FAMILY 87 SUBFAMILY A POLYPEPTIDE 6 (PTHR24298:SF851)	membrane
SORBI_3007G212300	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	6.043383e-14	0.428266	1.14	38	yes	3	7	64106677	RNA BINDING (RRM_RBD_RNP MOTIFS) FAMILY PROTEIN (PTHR14738:SF32)	cytoplasm | nucleic acid binding | nucleus
SORBI_3001G034000	Uncharacterized protein	""	LIN	MF	FA	3	2.359303e-13	0.802798	1.14	18	yes	1	1	2557849	OS11G0246100 PROTEIN (PTHR13068:SF102)	nucleic acid binding
SORBI_3001G034600	CCHC-type domain-containing protein	repeat-associated domain	LIN	MF	FA	3	2.359303e-13	0.907622	1.14	18	yes	1	1	2628433	OS03G0820700 PROTEIN (PTHR47103:SF7)	nucleic acid binding
SORBI_3001G259500	PRA1 family protein	""	LIN	CC	PC	2	1.626147e-12	0.837982	1.14	97	yes	2	1	31240872	PRA1 FAMILY PROTEIN (PTHR19317:SF96)	endoplasmic reticulum | membrane
SORBI_3003G382900	Signal recognition particle subunit SRP72	""	LIN	CC	PC	2	1.296771e-11	0.916483	1.14	12	yes	1	3	69625904	SIGNAL RECOGNITION PARTICLE SUBUNIT SRP72 (PTHR14094:SF9)	endoplasmic reticulum
SORBI_3010G224300	Peptidyl-prolyl cis-trans isomerase	metabolic enzyme	LIN	CC;MF	FA;PC	3	2.538942e-11	0.931832	1.14	86	yes	3	10	56603672	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-LIKE 4 (PTHR45843:SF1)	RNA binding | nucleic acid binding | nucleus
SORBI_3007G180000	RRM domain-containing protein	repeat-associated domain	LIN	MF	FA;PC	4	3.373222e-11	0.564967	1.14	35	yes	2	7	61342445	PROTEIN MATERNALLY EXPRESSED GENE 5 (PTHR10501:SF80)	RNA binding | nucleic acid binding
SORBI_3005G117801	CCHC-type domain-containing protein	repeat-associated domain	LIN	MF	FA	2	1.291576e-10	1	1.14	18	yes	1	5	51754050	OS10G0201600 PROTEIN (PTHR33087:SF38)	nucleic acid binding
SORBI_3003G122500	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	1.921e-10	0.661071	1.14	38	yes	4	3	11146057	RNA-BINDING PROTEIN P (PTHR10352:SF35)	cytoplasm | mRNA binding | nucleic acid binding | nucleus
SORBI_3001G105200	ATP-dependent RNA helicase	""	LIN	MF	FA;TG	3	2.457121e-10	0.899091	1.14	45	yes	2	1	8052239	ATP-DEPENDENT RNA HELICASE DDX56-RELATED (PTHR24031:SF96)	ATP binding | nucleic acid binding
SORBI_3004G347100	S-acyltransferase	LIPID enzyme/transport	LIN	CC	PC	1	4.143566e-10	0.529881	1.14	97	yes	2	4	67661968	PROTEIN S-ACYLTRANSFERASE 15-RELATED (PTHR22883:SF398)	endoplasmic reticulum | membrane
SORBI_3003G374200	J domain-containing protein	repeat-associated domain	LIN	CC	PC	3	4.786142e-10	0.631527	1.14	12	yes	1	3	68939289	DNAJ CHAPERONE C-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR24078:SF522)	endoplasmic reticulum
SORBI_3003G374700	SUN domain-containing protein	repeat-associated domain	LIN	CC	PC	3	4.786142e-10	0.567509	1.14	97	yes	2	3	68967434	SUN DOMAIN-CONTAINING OSSIFICATION FACTOR (PTHR12953:SF0)	endoplasmic reticulum | membrane
SORBI_3002G251900	J domain-containing protein	repeat-associated domain	LIN	CC	PC	1	4.848594e-10	0.493508	1.14	12	yes	1	2	63846148	OS09G0493800 PROTEIN (PTHR44094:SF22)	endoplasmic reticulum
SORBI_3008G104400	J domain-containing protein	repeat-associated domain	LIN	CC	PC	1	7.929619e-10	0.549745	1.14	12	yes	1	8	49115875	DNAJ PROTEIN JJJ1 HOMOLOG (PTHR45495:SF1)	endoplasmic reticulum
SORBI_3002G229900	J domain-containing protein	repeat-associated domain	LIN	CC	PC	1	8.076351e-10	0.925177	1.14	12	yes	1	2	62127848	OS09G0463700 PROTEIN (PTHR45496:SF6)	endoplasmic reticulum
SORBI_3002G262700	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	1.214883e-09	0.56832	1.14	38	yes	3	2	64770726	U11_U12 SMALL NUCLEAR RIBONUCLEOPROTEIN 35 KDA PROTEIN (PTHR13952:SF6)	mRNA binding | nucleic acid binding | nucleus
SORBI_3002G264200	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	1.214883e-09	0.554375	1.14	38	yes	2	2	64879364	FLOWERING TIME CONTROL PROTEIN FPA (PTHR23189:SF115)	nucleic acid binding | nucleus
SORBI_3002G265100	RRM domain-containing protein	repeat-associated domain	LIN	MF	FA	1	1.214883e-09	0.622547	1.14	18	yes	1	2	64955005	OS05G0303600 PROTEIN (PTHR10352:SF31)	nucleic acid binding
SORBI_3003G420100	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	2.186622e-09	0.859282	1.14	30	yes	3	3	72525696	BRUNO 3, ISOFORM Q (PTHR24012:SF690)	cytoplasm | mRNA binding | nucleic acid binding
SORBI_3008G102000	J domain-containing protein	metabolic enzyme	LIN	CC	PC	1	6.772628e-09	0.411371	1.14	12	yes	1	8	48486289	NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT U, CHLOROPLASTIC (PTHR47726:SF1)	endoplasmic reticulum
SORBI_3003G411700	J domain-containing protein	repeat-associated domain	LIN	CC	PC	1	6.887061e-09	0.855971	1.14	12	yes	1	3	71884894	OS01G0927400 PROTEIN (PTHR47374:SF2)	endoplasmic reticulum
SORBI_3001G271100	BHLH domain-containing protein	repeat-associated domain	LIN	BP;MF	SQDG	2	1.675975e-11	0.701158	1.13	14	yes	2	1	52264881	""	DNA-binding transcription factor activity | regulation of DNA-templated transcription
SORBI_3010G148600	WRKY domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	2.108338e-11	1	1.13	23	yes	3	10	42567454	WRKY DOMAIN-CONTAINING PROTEIN (PTHR32096:SF128)	DNA-binding transcription factor activity | nucleus | regulation of DNA-templated transcription
SORBI_3002G114700	Carbohydrate kinase FGGY C-terminal domain-containing protein	metabolic enzyme	LIN	MF	PC;TG	6	2.595338e-11	0.853778	1.13	63	yes	1	2	13999964	D-RIBULOSE KINASE (PTHR10196:SF80)	ATP binding
SORBI_3009G084000	UBC core domain-containing protein	metabolic enzyme	LIN	MF	PC;TG	2	7.713009e-11	0.906551	1.13	63	yes	1	9	13286315	UBIQUITIN-CONJUGATING ENZYME E2-21 KDA (PTHR24068:SF157)	ATP binding
SORBI_3010G133566	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	2.99833e-10	0.745992	1.13	23	yes	3	10	19448192	ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF105 (PTHR31190:SF403)	DNA-binding transcription factor activity | nucleus | regulation of DNA-templated transcription
SORBI_3001G041800	Mg-protoporphyrin IX chelatase	""	LIN	MF	TG	3	1.127564e-09	0.773626	1.13	45	yes	1	1	3112405	MAGNESIUM-CHELATASE SUBUNIT CHLD, CHLOROPLASTIC (PTHR43473:SF2)	ATP binding
SORBI_3010G164800	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	1.463787e-09	0.452166	1.13	23	yes	3	10	48765483	AP2_ERF DOMAIN-CONTAINING PROTEIN (PTHR31985:SF278)	DNA-binding transcription factor activity | nucleus | regulation of DNA-templated transcription
SORBI_3005G191200	RNA helicase	""	LIN	CC;MF	TG	1	2.033394e-09	0.414858	1.13	55	yes	2	5	67494021	RNA HELICASE (PTHR47958:SF56)	ATP binding | nucleus
SORBI_3010G163900	Protein BZR1 homolog	""	LIN	BP;CC;MF	SQDG	1	3.391947e-09	0.473385	1.13	23	yes	3	10	48237055	BES1_BZR1 HOMOLOG PROTEIN 3 (PTHR31506:SF2)	DNA-binding transcription factor activity | nucleus | regulation of DNA-templated transcription
SORBI_3003G041700	DNA mismatch repair proteins mutS family domain-containing protein	repeat-associated domain	LIN	MF	TG	1	4.210909e-09	0.888174	1.13	45	yes	1	3	3874482	DNA MISMATCH REPAIR PROTEIN MSH6 (PTHR11361:SF148)	ATP binding
SORBI_3004G005300	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	FA	14	2.605726e-21	1	1.11	30	yes	1	4	449691	OS02G0106900 PROTEIN (PTHR27001:SF522)	ATP binding
SORBI_3006G190300	Protein kinase domain-containing protein	transport	LIN	MF	FA	2	2.240513e-17	0.731729	1.11	30	yes	1	6	54442603	OS10G0351500 PROTEIN (PTHR27005:SF45)	ATP binding
SORBI_3010G215300	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	FA;PC	3	3.794408e-17	0.86989	1.11	63	yes	3	10	55818499	CYCLIN-DEPENDENT KINASE B2-2 (PTHR24056:SF178)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3010G217200	UBC core domain-containing protein	metabolic enzyme	LIN	MF	FA	2	3.794408e-17	0.41719	1.11	30	yes	1	10	56020583	UBIQUITIN-CONJUGATING ENZYME E2 S (PTHR24068:SF126)	ATP binding
SORBI_3004G009600	Brahma1	""	LIN	CC;MF	FA	4	4.92621e-15	0.838176	1.11	38	yes	2	4	820003	ATP-DEPENDENT HELICASE BRM (PTHR10799:SF978)	ATP binding | nucleus
SORBI_3010G213900	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	FA	2	1.237227e-14	0.41533	1.11	30	yes	1	10	55680090	OS06G0654600 PROTEIN (PTHR27001:SF178)	ATP binding
SORBI_3003G088100	Protein kinase domain-containing protein	transport	LIN	MF	FA	4	2.0091e-14	0.565791	1.11	30	yes	1	3	7656003	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27002:SF113)	ATP binding
SORBI_3002G186300	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	FA	2	5.881396e-11	0.688695	1.11	30	yes	2	2	57029176	SERINE_THREONINE-PROTEIN KINASE 16 (PTHR45998:SF2)	ATP binding | cytoplasm
SORBI_3002G027600	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC	2	1.862033e-12	0.967969	1.09	97	yes	4	2	2551278	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR45974:SF260)	ATP binding | membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3002G027700	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	2	1.862033e-12	0.535825	1.09	97	yes	3	2	2575533	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27001:SF726)	ATP binding | membrane | protein kinase activity
SORBI_3001G384500	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	5	2.002883e-12	0.988354	1.09	97	yes	6	1	67188882	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48006:SF96)	ATP binding | membrane | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3008G099232	MSP domain-containing protein	repeat-associated domain	LIN	CC	PC	1	5.047779e-12	0.942814	1.09	97	yes	1	8	47197710	AT11025P-RELATED (PTHR10809:SF6)	membrane
SORBI_3001G191300	Sodium_metabolite cotransporter BASS1, chloroplastic	transport	LIN	CC	PC	1	9.646242e-12	0.521036	1.09	97	yes	1	1	16964679	P3 PROTEIN-RELATED (PTHR10361:SF28)	membrane
SORBI_3001G191600	Serine incorporator	""	LIN	CC	PC	1	9.646242e-12	0.576093	1.09	97	yes	1	1	16992179	SERINE INCORPORATOR, ISOFORM F (PTHR10383:SF9)	membrane
SORBI_3001G191800	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	repeat-associated domain	LIN	CC	PC	2	9.646242e-12	0.795883	1.09	97	yes	1	1	17028634	OS06G0521300 PROTEIN (PTHR31852:SF31)	membrane
SORBI_3001G273500	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	2	1.018555e-11	0.802069	1.09	97	yes	6	1	52903185	MDIS1-INTERACTING RECEPTOR LIKE KINASE 2-LIKE (PTHR48053:SF22)	ATP binding | membrane | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3003G376000	Amino acid transporter transmembrane domain-containing protein	transport	LIN	CC	PC	4	1.13946e-11	0.872119	1.09	97	yes	1	3	69059581	OS01G0878700 PROTEIN (PTHR48017:SF225)	membrane
SORBI_3002G379866	Signal peptidase complex-like protein DTM1	metabolic enzyme	LIN	CC	PC	2	2.84131e-11	1	1.09	97	yes	1	2	73603459	SIGNAL PEPTIDASE COMPLEX-LIKE PROTEIN DTM1 (PTHR38354:SF2)	membrane
SORBI_3002G159100	Chlorophyll a-b binding protein, chloroplastic	""	LIN	CC	PC	1	2.870448e-11	0.757243	1.09	97	yes	1	2	49231549	CHLOROPHYLL A-B BINDING PROTEIN 7, CHLOROPLASTIC (PTHR21649:SF74)	membrane
SORBI_3009G082200	Cysteine-rich receptor-like protein kinase 10	transport	LIN	CC;MF	PC	1	2.946105e-11	0.960966	1.09	97	yes	4	9	11891718	OS07G0541000 PROTEIN (PTHR27002:SF777)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3009G083000	Peptidase S54 rhomboid domain-containing protein	metabolic enzyme	LIN	CC	PC	1	2.946105e-11	0.839143	1.09	97	yes	1	9	12212150	RHOMBOID-LIKE PROTEIN 11, CHLOROPLASTIC-RELATED (PTHR43066:SF5)	membrane
SORBI_3003G045300	Protein ABCI12, chloroplastic	""	LIN	CC	PC	1	4.014916e-11	0.788721	1.09	97	yes	2	3	4142665	PROTEIN ABCI12, CHLOROPLASTIC (PTHR33514:SF13)	membrane | plasma membrane
SORBI_3006G163200	COBRA-like protein	""	LIN	CC	PC	1	8.146456e-11	0.664964	1.09	97	yes	1	6	52085663	COBRA-LIKE PROTEIN 6 (PTHR31673:SF30)	membrane
SORBI_3006G163300	Aldehyde dehydrogenase	""	LIN	CC	PC	1	8.146456e-11	1	1.09	97	yes	1	6	52091479	ALDEHYDE DEHYDROGENASE FAMILY 3 MEMBER F1 (PTHR43570:SF17)	membrane
SORBI_3005G087900	Non-lysosomal glucosylceramidase	""	LIN	CC	PC	1	1.000254e-10	1	1.09	97	yes	1	5	12494716	NON-LYSOSOMAL GLUCOSYLCERAMIDASE (PTHR12654:SF31)	membrane
SORBI_3009G251800	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	1.131779e-10	0.593176	1.09	97	yes	3	9	58668666	LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR48010:SF70)	ATP binding | membrane | protein kinase activity
SORBI_3002G306700	VASt domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.364107e-10	0.97452	1.09	97	yes	1	2	68137505	PROTEIN VASCULAR ASSOCIATED DEATH 1, CHLOROPLASTIC (PTHR47666:SF1)	membrane
SORBI_3007G089300	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC	1	3.996167e-10	0.486975	1.09	97	yes	4	7	12579306	OS04G0197200 PROTEIN (PTHR27002:SF372)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3007G089500	Syntaxin 6 N-terminal domain-containing protein	repeat-associated domain	LIN	CC	PC	1	3.996167e-10	0.457047	1.09	97	yes	1	7	12620646	OS08G0244100 PROTEIN (PTHR34949:SF3)	membrane
SORBI_3001G209900	Reactive oxygen species modulator 1	""	LIN	CC	PC	1	4.422846e-10	0.457119	1.09	97	yes	1	1	19250167	REACTIVE OXYGEN SPECIES MODULATOR 1 (PTHR28525:SF1)	membrane
SORBI_3003G373100	CRAL-TRIO domain-containing protein	repeat-associated domain	LIN	CC	PC	3	4.786142e-10	0.779956	1.09	97	yes	1	3	68853929	CELLULAR RETINALDEHYDE-BINDING_TRIPLE FUNCTION DOMAIN-CONTAINING PROTEIN (PTHR45932:SF17)	membrane
SORBI_3003G374850	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	3	4.786142e-10	0.539678	1.09	97	yes	2	3	68973411	RRM DOMAIN-CONTAINING PROTEIN (PTHR13798:SF9)	RNA binding | membrane
SORBI_3003G375300	Hexosyltransferase	metabolic enzyme	LIN	CC	PC	3	4.786142e-10	0.809649	1.09	97	yes	1	3	69008000	HEXOSYLTRANSFERASE (PTHR11214:SF357)	membrane
SORBI_3007G148300	Uncharacterized protein	metabolic enzyme	LIN	CC	PC	1	5.257958e-10	1	1.09	97	yes	1	7	57917055	OS08G0453700 PROTEIN (PTHR11972:SF190)	membrane
SORBI_3007G149700	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC	1	5.257958e-10	0.481839	1.09	97	yes	4	7	58087095	CYSTEINE-RICH RECEPTOR-LIKE PROTEIN KINASE 10 (PTHR27002:SF931)	ATP binding | membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3008G110400	Uncharacterized protein	""	LIN	CC	PC	1	6.256766e-10	0.948346	1.09	97	yes	1	8	51329368	HAEMOLYSIN-III RELATED FAMILY PROTEIN, EXPRESSED (PTHR20855:SF105)	membrane
SORBI_3007G153001	Potassium transporter	transport	LIN	CC	PC	1	6.29188e-10	1	1.09	97	yes	1	7	58551378	POTASSIUM TRANSPORTER 4-RELATED (PTHR30540:SF33)	membrane
SORBI_3009G237100	Sodium_metabolite cotransporter BASS4, chloroplastic	transport	CTL;LIN	CC	PC;TG	1	6.965395e-10	0.425392	1.09	97	yes	1	9	57540825	SODIUM_METABOLITE COTRANSPORTER BASS4, CHLOROPLASTIC (PTHR18640:SF15)	membrane
SORBI_3001G312600	MLO-like protein	""	LIN	CC	PC	1	7.035213e-10	0.474681	1.09	97	yes	1	1	59965707	MLO-LIKE PROTEIN 8 (PTHR31942:SF49)	membrane
SORBI_3005G226000	Receptor-like serine_threonine-protein kinase	metabolic enzyme	LIN	CC;MF	PC	1	7.378797e-10	1	1.09	97	yes	5	5	71292174	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE (PTHR47975:SF5)	ATP binding | membrane | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3009G057500	Ergosterol biosynthetic protein 28	""	LIN	CC	PC	1	8.989195e-10	0.790244	1.09	97	yes	1	9	5869786	ERGOSTEROL BIOSYNTHETIC PROTEIN 28 HOMOLOG (PTHR15451:SF19)	membrane
SORBI_3002G107900	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	1.145287e-09	1	1.09	97	yes	6	2	13034888	OS07G0283125 PROTEIN (PTHR27007:SF25)	ATP binding | membrane | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3007G215900	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC	1	1.154301e-09	0.474301	1.09	97	yes	5	7	64448791	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27005:SF495)	ATP binding | membrane | nucleotide binding | plasma membrane | protein kinase activity
SORBI_3001G227500	GTD-binding domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.1635e-09	0.483056	1.09	97	yes	1	1	21802422	GTD-BINDING DOMAIN-CONTAINING PROTEIN (PTHR31422:SF3)	membrane
SORBI_3007G183800	PGG domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.222319e-09	0.773638	1.09	97	yes	1	7	61696115	ANKYRIN REPEAT FAMILY PROTEIN (PTHR24186:SF8)	membrane
SORBI_3006G119600	C2 and GRAM domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.263753e-09	0.984966	1.09	97	yes	1	6	48650424	C2 DOMAIN-CONTAINING PROTEIN (PTHR46296:SF7)	membrane
SORBI_3001G038500	Amino acid transporter transmembrane domain-containing protein	transport	LIN	CC	PC	1	1.277556e-09	0.423355	1.09	97	yes	1	1	2882557	AMINO ACID TRANSPORTER TRANSMEMBRANE DOMAIN-CONTAINING PROTEIN (PTHR22950:SF349)	membrane
SORBI_3001G233700	EGF-like domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.280204e-09	0.852714	1.09	97	yes	2	1	22922865	TRANSMEMBRANE PROTEIN-LIKE PROTEIN (PTHR14319:SF3)	membrane | plasma membrane
SORBI_3003G372200	non-specific serine_threonine protein kinase	metabolic enzyme	LIN	CC;MF	PC	1	1.287754e-09	0.478993	1.09	97	yes	4	3	68762770	3-PHOSPHOINOSITIDE-DEPENDENT PROTEIN KINASE 1-RELATED (PTHR24356:SF163)	ATP binding | membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3003G372500	Probable magnesium transporter	transport	LIN	CC	PC	1	1.287754e-09	1	1.09	97	yes	2	3	68780592	MAGNESIUM TRANSPORTER-RELATED (PTHR12570:SF68)	membrane | plasma membrane
SORBI_3009G019000	Serine-threonine_tyrosine-protein kinase catalytic domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	1.417346e-09	0.956161	1.09	97	yes	2	9	1720313	""	membrane | protein serine/threonine kinase activity
SORBI_3009G019200	Receptor-like serine_threonine-protein kinase	metabolic enzyme	LIN	CC;MF	PC	1	1.417346e-09	1	1.09	97	yes	5	9	1743281	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE (PTHR47975:SF64)	ATP binding | membrane | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3003G413201	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	1.513461e-09	0.791673	1.09	97	yes	6	3	72058030	MDIS1-INTERACTING RECEPTOR LIKE KINASE 2-LIKE ISOFORM X1 (PTHR48005:SF16)	ATP binding | membrane | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3003G416200	NADH-ubiquinone oxidoreductase chain 3	metabolic enzyme	LIN	CC	PC	1	1.513461e-09	0.471779	1.09	97	yes	1	3	72234855	""	membrane
SORBI_3001G435400	V-type proton ATPase subunit a	metabolic enzyme	LIN	CC	PC	3	1.963891e-09	0.715635	1.09	97	yes	1	1	71379214	V-TYPE PROTON ATPASE SUBUNIT A (PTHR11629:SF63)	membrane
SORBI_3001G291400	Methyltransferase	metabolic enzyme	LIN	CC	PC	1	1.986649e-09	0.665798	1.09	97	yes	1	1	56811046	METHYLTRANSFERASE PMT14-RELATED (PTHR10108:SF1104)	membrane
SORBI_3004G050700	Phytocyanin domain-containing protein	repeat-associated domain	LIN	CC	PC	1	2.336855e-09	1	1.09	97	yes	2	4	4074438	EARLY NODULIN-LIKE PROTEIN 9 (PTHR33021:SF186)	membrane | plasma membrane
SORBI_3005G099500	Apyrase	""	LIN	CC	PC	1	2.569856e-09	0.821522	1.09	97	yes	1	5	16262698	GDA1_CD39 FAMILY PROTEIN, EXPRESSED (PTHR11782:SF123)	membrane
SORBI_3001G273800	Cytochrome b561 domain-containing protein	metabolic enzyme	LIN	CC	PC	1	2.910387e-09	0.423333	1.09	97	yes	1	1	53018395	OS10G0118800 PROTEIN (PTHR10106:SF42)	membrane
SORBI_3006G228200	Receptor-like serine_threonine-protein kinase	transport	LIN	CC;MF	PC	1	2.95235e-09	0.83613	1.09	97	yes	5	6	57276263	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE (PTHR27002:SF180)	ATP binding | membrane | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3001G230050	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic	metabolic enzyme	LIN	CC	PC	1	3.104802e-09	0.747001	1.09	97	yes	1	1	22235702	NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT I, CHLOROPLASTIC (PTHR47275:SF3)	membrane
SORBI_3002G072600	Cytochrome b-c1 complex subunit 7	metabolic enzyme	LIN	CC	PC	1	3.356253e-09	0.9564	1.09	97	yes	1	2	7367792	CYTOCHROME B-C1 COMPLEX SUBUNIT 7 (PTHR12022:SF0)	membrane
SORBI_3005G121200	HVA22-like protein	""	LIN	CC	PC	2	3.494588e-09	0.844554	1.09	97	yes	1	5	53367771	HVA22-LIKE PROTEIN (PTHR12300:SF154)	membrane
SORBI_3005G028900	Cytochrome C biogenesis protein transmembrane domain-containing protein	transport	LIN	CC	PC	2	3.552978e-09	1	1.09	97	yes	1	5	2579825	CYTOCHROME C-TYPE BIOGENESIS CCDA-LIKE CHLOROPLASTIC PROTEIN (PTHR31272:SF6)	membrane
SORBI_3008G108300	Uncharacterized protein	transport	LIN	CC	PC	1	4.835842e-09	0.645205	1.09	97	yes	1	8	50640160	OS12G0508100 PROTEIN (PTHR11266:SF18)	membrane
SORBI_3001G457300	DUF647 domain-containing protein	repeat-associated domain	LIN	CC	PC	1	5.199021e-09	0.409999	1.09	97	yes	1	1	73324005	RUS FAMILY MEMBER 1 (PTHR12770:SF31)	membrane
SORBI_3004G252500	Peptidase S49 domain-containing protein	metabolic enzyme	LIN	CC	PC	1	6.007613e-09	0.544441	1.09	97	yes	1	4	59850764	PEPTIDASE S49 DOMAIN-CONTAINING PROTEIN (PTHR33209:SF1)	membrane
SORBI_3004G253200	Amino acid transporter transmembrane domain-containing protein	transport	LIN	CC	PC	1	6.007613e-09	1	1.09	97	yes	1	4	59901712	OS07G0598600 PROTEIN (PTHR22950:SF514)	membrane
SORBI_3004G253500	O-fucosyltransferase family protein	metabolic enzyme	LIN	CC	PC	1	6.007613e-09	0.442039	1.09	97	yes	1	4	59917433	O-FUCOSYLTRANSFERASE FAMILY PROTEIN (PTHR31741:SF101)	membrane
