GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3003G253000	UBC core domain-containing protein	UBC CORE DOMAIN-CONTAINING PROTEIN (PTHR24068:SF515)	ubiquitin-protein ligase(PC00234)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);transferase activity(GO:0016740);ubiquitin conjugating enzyme activity(GO:0061631)	DNA damage tolerance(GO:0006301);protein K63-linked ubiquitination(GO:0070534)	nucleus(GO:0005634)	3	59181168	59185308	SNP_59169972	59169972	2.13E-09	1	PC(16:1_16:1)	SNP_59169972	1	2.10E-09
SORBI_3003G253100	Uncharacterized protein						3	59183629	59184215	SNP_59169972	59169972	2.13E-09	1	PC(16:1_16:1)	SNP_59169972	1	2.10E-09
SORBI_3003G253200	Dof-type domain-containing protein	OS01G0673700 PROTEIN (PTHR31089:SF72)		DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	59194939	59195454	SNP_59169972	59169972	2.13E-09	1	PC(16:1_16:1)	SNP_59169972	1	2.10E-09
SORBI_3005G061300	Uncharacterized protein						5	6672500	6673582	SNP_6681193	6681193	2.13E-09	1	PC(14:0_18:3)	SNP_6681193	1	2.10E-09
SORBI_3005G061400	Uncharacterized protein						5	6673589	6674965	SNP_6681193	6681193	2.13E-09	1	PC(14:0_18:3)	SNP_6681193	1	2.10E-09
SORBI_3005G061500	Protein kinase domain-containing protein	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE SD1-6 (PTHR47975:SF18)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	positive regulation of growth(GO:0045927)		5	6677505	6691699	SNP_6681193	6681193	2.13E-09	1	PC(14:0_18:3)	SNP_6681193	1	2.10E-09
SORBI_3005G085200	F-box domain-containing protein	"KELCH MOTIF FAMILY PROTEIN, EXPRESSED (PTHR46407:SF22)"			negative regulation of cytokinin-activated signaling pathway(GO:0080037);regulation of phenylpropanoid metabolic process(GO:2000762)	cytosol(GO:0005829)	5	11674693	11678892	SNP_11696284	11696284	2.14E-09	1	PC(16:1_16:1)	SNP_11696284	1	2.10E-09
SORBI_3005G085400	Uncharacterized protein			transferase activity(GO:0016740);nucleotidyltransferase activity(GO:0016779)		DNA-directed RNA polymerase complex(GO:0000428)	5	11687689	11688886	SNP_11696284	11696284	2.14E-09	1	PC(16:1_16:1)	SNP_11696284	1	2.10E-09
SORBI_3001G287900	USP domain-containing protein	USP DOMAIN-CONTAINING PROTEIN (PTHR24006:SF923)	cysteine protease(PC00081)	cysteine-type deubiquitinase activity(GO:0004843)	protein deubiquitination(GO:0016579);regulation of protein stability(GO:0031647)	nucleus(GO:0005634);cytosol(GO:0005829)	1	56392957	56402049	SNP_56373425	56373425	2.15E-09	1	gibberellic acid	SNP_56373425	1	2.20E-09
SORBI_3006G278400	C2H2-type domain-containing protein	OS04G0690100 PROTEIN (PTHR31681:SF3)	C2H2 zinc finger transcription factor(PC00248)	zinc ion binding(GO:0008270)			6	60906805	60909464	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278500	GMP synthase [glutamine-hydrolyzing]	GMP SYNTHASE [GLUTAMINE-HYDROLYZING] (PTHR11922:SF2)	ligase(PC00142)	nucleotide binding(GO:0000166);GMP synthase activity(GO:0003921);GMP synthase (glutamine-hydrolyzing) activity(GO:0003922);ATP binding(GO:0005524);ligase activity(GO:0016874)	purine nucleotide biosynthetic process(GO:0006164);GMP biosynthetic process(GO:0006177);GMP metabolic process(GO:0046037)	cytosol(GO:0005829)	6	60909086	60914793	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278600	Fe2OG dioxygenase domain-containing protein	2-OXOGLUTARATE AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN (PTHR31447:SF23)		mRNA binding(GO:0003729);demethylase activity(GO:0032451)	mRNA catabolic process(GO:0006402)		6	60914403	60915440	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278700	Uncharacterized protein	LD24721P (PTHR45831:SF2)		molecular adaptor activity(GO:0060090)	post-translational protein targeting to endoplasmic reticulum membrane(GO:0006620)	membrane(GO:0016020);TRC complex(GO:0072380)	6	60916260	60921961	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278800	Uncharacterized protein	OS04G0690500 PROTEIN (PTHR35995:SF1)					6	60923743	60926080	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278900	Auxin response factor	AUXIN RESPONSE FACTOR 17 (PTHR31384:SF94)		transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355);response to hormone(GO:0009725);auxin-activated signaling pathway(GO:0009734)	nucleus(GO:0005634)	6	60926659	60930407	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G278950	Uncharacterized protein						6	60933395	60935224	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3006G279000	RRM domain-containing protein	RRM DOMAIN-CONTAINING PROTEIN (PTHR33527:SF23)					6	60936448	60937808	SNP_60933066	60933066	2.16E-09	1	gibberellic acid	SNP_60933066	1	2.20E-09
SORBI_3008G006000	Uncharacterized protein	DNA MISMATCH REPAIR PROTEIN (PTHR36377:SF1)	DNA metabolism protein(PC00009)				8	508837	510562	SNP_483923	483923	2.18E-09	1	TG(16:0_18:1_18:1)	SNP_483923	1	2.20E-09
SORBI_3004G271500	SAP domain-containing protein	RIBOSOMAL L1 DOMAIN-CONTAINING PROTEIN (PTHR33621:SF2)					4	61536382	61539759	SNP_61564163	61564163	2.22E-09	1	PC(16:1_16:1)	SNP_61564163	1	2.20E-09
SORBI_3004G271600	GTP diphosphokinase	GTP PYROPHOSPHOKINASE (PTHR21262:SF31)	pyrophosphatase(PC00196)	GTP binding(GO:0005525);GTP diphosphokinase activity(GO:0008728)	guanosine tetraphosphate metabolic process(GO:0015969)	chloroplast(GO:0009507)	4	61540645	61554313	SNP_61564163	61564163	2.22E-09	1	PC(16:1_16:1)	SNP_61564163	1	2.20E-09
SORBI_3004G271700	ADP-ribosylation factor	ADP-RIBOSYLATION FACTOR (PTHR11711:SF435)	G-protein(PC00020)	nucleotide binding(GO:0000166);GTPase activity(GO:0003924);GTP binding(GO:0005525);metal ion binding(GO:0046872)	intracellular protein transport(GO:0006886);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192)	cytoplasm(GO:0005737);Golgi apparatus(GO:0005794)	4	61554314	61557143	SNP_61564163	61564163	2.22E-09	1	PC(16:1_16:1)	SNP_61564163	1	2.20E-09
SORBI_3004G271800	WRKY domain-containing protein	DISEASE RESISTANCE PROTEIN RRS1B-RELATED (PTHR32096:SF18)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	4	61583724	61588753	SNP_61564163	61564163	2.22E-09	1	PC(16:1_16:1)	SNP_61564163	1	2.20E-09
SORBI_3005G054300							5	5458282	5472289	SNP_5494333	5494333	2.30E-09	1	TG(18:3_18:3_18:3)	SNP_5494333	1	2.30E-09
SORBI_3005G183500	NB-ARC domain-containing protein			nucleotide binding(GO:0000166);ADP binding(GO:0043531)	defense response(GO:0006952)		5	66776936	66788591	SNP_66813142	66813142	2.34E-09	1	TG(18:1_18:2_18:2)	SNP_66813142	1	2.30E-09
SORBI_3005G183600	Dirigent protein	DIRIGENT PROTEIN (PTHR46506:SF1)		carbohydrate binding(GO:0030246)	phenylpropanoid biosynthetic process(GO:0009699)	apoplast(GO:0048046)	5	66810644	66811963	SNP_66813142	66813142	2.34E-09	1	TG(18:1_18:2_18:2)	SNP_66813142	1	2.30E-09
SORBI_3001G289700	Arp2_3 complex 34 kDa subunit	ACTIN-RELATED PROTEIN 2_3 COMPLEX SUBUNIT 2 (PTHR12058:SF0)		actin binding(GO:0003779);structural constituent of cytoskeleton(GO:0005200);actin filament binding(GO:0051015)	actin filament polymerization(GO:0030041);Arp2/3 complex-mediated actin nucleation(GO:0034314)	cytoskeleton(GO:0005856);Arp2/3 protein complex(GO:0005885);actin cytoskeleton(GO:0015629);cell projection(GO:0042995)	1	56596135	56608070	SNP_56617487	56617487	2.36E-09	1	TG(18:2_20:3_21:0)	SNP_56617487	1	2.40E-09
SORBI_3001G289800	BAH domain-containing protein	BAH AND TFIIS DOMAIN-CONTAINING PROTEIN-RELATED (PTHR46548:SF1)		chromatin binding(GO:0003682)		nucleus(GO:0005634)	1	56625147	56632184	SNP_56617487	56617487	2.36E-09	1	TG(18:2_20:3_21:0)	SNP_56617487	1	2.40E-09
SORBI_3001G122000	PH domain-containing protein	OXYSTEROL-BINDING PROTEIN-RELATED PROTEIN 1A-RELATED (PTHR10972:SF96)	transfer/carrier protein(PC00219)	lipid binding(GO:0008289);sterol binding(GO:0032934)	lipid transport(GO:0006869)	cytosol(GO:0005829);membrane(GO:0016020)	1	9581904	9592344	SNP_9594011	9594011	2.50E-09	1	TG(10:0_10:0_10:0)	SNP_9594011	1	2.50E-09
SORBI_3001G122100	Protein kinase domain-containing protein	DUAL SPECIFICITY PROTEIN KINASE TTK (PTHR22974:SF21)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);protein serine/threonine/tyrosine kinase activity(GO:0004712);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	chromosome segregation(GO:0007059);mitotic spindle assembly checkpoint signaling(GO:0007094);meiotic spindle assembly checkpoint signaling(GO:0033316);protein localization to kinetochore(GO:0034501);nuclear chromosome segregation(GO:0098813);negative regulation of mitotic cell cycle phase transition(GO:1901991)	kinetochore(GO:0000776);nucleus(GO:0005634)	1	9615157	9620295	SNP_9594011	9594011	2.50E-09	1	TG(10:0_10:0_10:0)	SNP_9594011	1	2.50E-09
SORBI_3009G015300	Cation_H+ exchanger domain-containing protein			antiporter activity(GO:0015297)	monoatomic ion transport(GO:0006811);monoatomic cation transport(GO:0006812);potassium ion transport(GO:0006813);transmembrane transport(GO:0055085);proton transmembrane transport(GO:1902600)	chloroplast envelope(GO:0009941);membrane(GO:0016020)	9	1435167	1437402	SNP_1448433	1448433	2.60E-09	1	TG(16:0_18:1_20:0)	SNP_1448433	1	2.60E-09
SORBI_3009G015400	Cation_H+ exchanger domain-containing protein				monoatomic ion transport(GO:0006811);potassium ion transport(GO:0006813)		9	1450468	1456925	SNP_1448433	1448433	2.60E-09	1	TG(16:0_18:1_20:0)	SNP_1448433	1	2.60E-09
SORBI_3009G015500	Uncharacterized protein	RICIN B LECTIN DOMAIN-CONTAINING PROTEIN (PTHR31257:SF17)					9	1458024	1459505	SNP_1448433	1448433	2.60E-09	1	TG(16:0_18:1_20:0)	SNP_1448433	1	2.60E-09
SORBI_3009G015600	Uncharacterized protein	RICIN B LECTIN DOMAIN-CONTAINING PROTEIN (PTHR31257:SF17)					9	1461880	1462963	SNP_1448433	1448433	2.60E-09	1	TG(16:0_18:1_20:0)	SNP_1448433	1	2.60E-09
SORBI_3005G183000							5	66613657	66623637	SNP_66647327	66647327	2.66E-09	1	TG(18:1_18:2_18:2)	SNP_66647327	1	2.70E-09
SORBI_3005G183100	Sulfotransferase	SULFOTRANSFERASE (PTHR11783:SF194)	transferase(PC00220)	sulfotransferase activity(GO:0008146);transferase activity(GO:0016740)	sulfation(GO:0051923)	cytoplasm(GO:0005737)	5	66634235	66635874	SNP_66647327	66647327	2.66E-09	1	TG(18:1_18:2_18:2)	SNP_66647327	1	2.70E-09
SORBI_3005G183200	14-3-3 domain-containing protein	14-3-3 PROTEIN ZETA (PTHR18860:SF159)	scaffold/adaptor protein(PC00226)		signal transduction(GO:0007165);intracellular protein localization(GO:0008104)	cytoplasm(GO:0005737)	5	66636546	66642481	SNP_66647327	66647327	2.66E-09	1	TG(18:1_18:2_18:2)	SNP_66647327	1	2.70E-09
SORBI_3010G103700	DNA polymerase alpha subunit B	DNA POLYMERASE ALPHA SUBUNIT B (PTHR23061:SF12)	DNA-directed DNA polymerase(PC00018)	DNA binding(GO:0003677)	DNA replication(GO:0006260);DNA replication initiation(GO:0006270)	nucleus(GO:0005634);alpha DNA polymerase:primase complex(GO:0005658)	10	9752958	9758076	SNP_9779034	9779034	2.66E-09	1	DGDG(16:0_18:2)	SNP_9779034	1	2.70E-09
SORBI_3010G103800	Uncharacterized protein	LARGE RIBOSOMAL SUBUNIT PROTEIN ML53 (PTHR33618:SF1)	ribosomal protein(PC00202)			mitochondrial large ribosomal subunit(GO:0005762)	10	9759306	9761176	SNP_9779034	9779034	2.66E-09	1	DGDG(16:0_18:2)	SNP_9779034	1	2.70E-09
SORBI_3010G103900	Large ribosomal subunit protein mL43	LARGE RIBOSOMAL SUBUNIT PROTEIN ML43 (PTHR21396:SF2)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	mitochondrial translation(GO:0032543)	mitochondrion(GO:0005739);mitochondrial large ribosomal subunit(GO:0005762);ribosome(GO:0005840);ribonucleoprotein complex(GO:1990904)	10	9762551	9765008	SNP_9779034	9779034	2.66E-09	1	DGDG(16:0_18:2)	SNP_9779034	1	2.70E-09
SORBI_3010G104000	G domain-containing protein	"GTPASE ERA-LIKE, CHLOROPLASTIC (PTHR42698:SF2)"	RNA metabolism protein(PC00031)	RNA binding(GO:0003723);GTP binding(GO:0005525);rRNA binding(GO:0019843);ribosomal small subunit binding(GO:0043024)	ribosomal small subunit assembly(GO:0000028)		10	9785533	9788159	SNP_9779034	9779034	2.66E-09	1	DGDG(16:0_18:2)	SNP_9779034	1	2.70E-09
SORBI_3010G104100	RING-type domain-containing protein	TRANSCRIPTIONAL REPRESSOR NF-X1 (PTHR12360:SF12)	zinc finger transcription factor(PC00244)	"RNA polymerase II transcription regulatory region sequence-specific DNA binding(GO:0000977);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)"	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357)	nucleus(GO:0005634)	10	9788541	9792566	SNP_9779034	9779034	2.66E-09	1	DGDG(16:0_18:2)	SNP_9779034	1	2.70E-09
SORBI_3005G120433	Uncharacterized protein						5	52575311	52575520	SNP_52571117	52571117	2.68E-09	1	trans-EKODE-(E)-Ib	SNP_52571117	1	2.70E-09
SORBI_3005G120466	Uncharacterized protein						5	52591481	52592402	SNP_52571117	52571117	2.68E-09	1	trans-EKODE-(E)-Ib	SNP_52571117	1	2.70E-09
SORBI_3005G120500	Transmembrane protein	TRANSMEMBRANE PROTEIN (PTHR33128:SF55)					5	52596092	52597606	SNP_52571117	52571117	2.68E-09	1	trans-EKODE-(E)-Ib	SNP_52571117	1	2.70E-09
SORBI_3003G144800	DUF4228 domain-containing protein	OS01G0304400 PROTEIN (PTHR33052:SF83)					3	14810604	14811527	SNP_14817549	14817549	2.82E-09	1	PC(14:0_18:3)	SNP_14817549	1	2.80E-09
SORBI_3003G144900	cAMP-regulated phosphoprotein 19-related protein	OS01G0305200 PROTEIN (PTHR34804:SF2)					3	14838677	14844936	SNP_14817549	14817549	2.82E-09	1	PC(14:0_18:3)	SNP_14817549	1	2.80E-09
SORBI_3006G245200	F-box domain-containing protein	RECEPTOR-LIKE KINASE-LIKE (PTHR35546:SF17)					6	58481412	58483311	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3006G245300	Auxin-responsive protein	AUXIN-RESPONSIVE PROTEIN IAA33 (PTHR31734:SF7)			regulation of DNA-templated transcription(GO:0006355);response to auxin(GO:0009733);auxin-activated signaling pathway(GO:0009734)	nucleus(GO:0005634)	6	58488906	58489673	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3006G245400	NADPH--cytochrome P450 reductase	NADPH--CYTOCHROME P450 REDUCTASE 1 (PTHR19384:SF107)	oxidoreductase(PC00176)	NADPH-hemoprotein reductase activity(GO:0003958);FMN binding(GO:0010181);oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660);NADP binding(GO:0050661)		cytoplasm(GO:0005737);endoplasmic reticulum membrane(GO:0005789);cytosol(GO:0005829)	6	58495006	58503447	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3006G245500	AP2_ERF domain-containing protein	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR AIL5 (PTHR32467:SF99)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	6	58511644	58516401	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3006G245600	Protein kinase domain-containing protein	OS04G0654600 PROTEIN (PTHR47987:SF20)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)			6	58519538	58525276	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3006G245700	MPN domain-containing protein	COP9 SIGNALOSOME COMPLEX SUBUNIT 5 (PTHR10410:SF6)	translation initiation factor(PC00224)	peptidase activity(GO:0008233);metallopeptidase activity(GO:0008237);hydrolase activity(GO:0016787);deNEDDylase activity(GO:0019784);metal ion binding(GO:0046872)	proteolysis(GO:0006508);regulation of cell cycle(GO:0051726);response to iron ion starvation(GO:1990641)	cytoplasm(GO:0005737);COP9 signalosome(GO:0008180)	6	58530878	58534467	SNP_58507420	58507420	2.96E-09	1	PA(16:0_18:2)	SNP_58507420	1	3.00E-09
SORBI_3008G104300	F-box domain-containing protein	OS05G0177400 PROTEIN (PTHR10706:SF145)	ubiquitin-protein ligase(PC00234)				8	49101057	49102962	SNP_49080672	49080672	2.99E-09	1	gibberellic acid	SNP_49080672	1	3.00E-09
SORBI_3008G104350	Uncharacterized protein						8	49103329	49105835	SNP_49080672	49080672	2.99E-09	1	gibberellic acid	SNP_49080672	1	3.00E-09
SORBI_3008G094400	Bidirectional sugar transporter SWEET	BIDIRECTIONAL SUGAR TRANSPORTER SWEET11 (PTHR10791:SF22)		sugar transmembrane transporter activity(GO:0051119)	carbohydrate transport(GO:0008643);carbohydrate transmembrane transport(GO:0034219)	plasma membrane(GO:0005886);membrane(GO:0016020)	8	44672607	44674991	SNP_44660073	44660073	3.02E-09	1	TG(16:0_18:1_20:0)	SNP_44660073	1	3.00E-09
SORBI_3010G101500	Elongin-C	ELONGIN-C (PTHR20648:SF0)	general transcription factor(PC00259)	protein-macromolecule adaptor activity(GO:0030674)	ubiquitin-dependent protein catabolic process(GO:0006511);jasmonic acid mediated signaling pathway(GO:0009867)	nucleus(GO:0005634);elongin complex(GO:0070449)	10	9362553	9369524	SNP_9388948	9388948	3.08E-09	1	"9,12,13,TriHODE"	SNP_9388948	1	3.10E-09
SORBI_3007G099000	Ovule protein						7	20894634	20894982	SNP_20870927	20870927	3.14E-09	1	gibberellic acid	SNP_20870927	1	3.10E-09
SORBI_3003G078300	Malectin-like domain-containing protein	DI-GLUCOSE BINDING PROTEIN WITH LEUCINE-RICH REPEAT DOMAIN-CONTAINING PROTEIN (PTHR45631:SF191)				membrane(GO:0016020)	3	6730414	6736549	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078400	Peptidase A1 domain-containing protein	EUKARYOTIC ASPARTYL PROTEASE FAMILY PROTEIN (PTHR13683:SF775)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)		3	6746499	6748544	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078501	Uncharacterized protein						3	6753352	6756122	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078600	Uncharacterized protein						3	6757698	6758985	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078700	Phosphatidic acid phosphatase type 2_haloperoxidase domain-containing protein	"LIPID PHOSPHATE PHOSPHATASE 3, CHLOROPLASTIC-RELATED (PTHR10165:SF203)"	phosphatase(PC00181)	phosphatidate phosphatase activity(GO:0008195);hydrolase activity(GO:0016787)	phospholipid metabolic process(GO:0006644);phospholipid dephosphorylation(GO:0046839)	membrane(GO:0016020)	3	6758539	6763539	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078800	PB1 domain-containing protein	EXPRESSED PROTEIN (PTHR31066:SF27)					3	6774882	6777648	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3003G078900	Reticulon-like protein	RETICULON-LIKE PROTEIN (PTHR10994:SF142)	membrane traffic protein(PC00150)		response to bacterium(GO:0009617)	endoplasmic reticulum membrane(GO:0005789)	3	6783049	6784568	SNP_6758064	6758064	3.14E-09	1	TG(12:0_14:0_18:3)	SNP_6758064	1	3.10E-09
SORBI_3002G339600	Elongation factor 1-alpha	ELONGATION FACTOR 1-ALPHA (PTHR23115:SF249)	translation factor(PC00223)	nucleotide binding(GO:0000166);mRNA binding(GO:0003729);translation elongation factor activity(GO:0003746);GTPase activity(GO:0003924);GTP binding(GO:0005525)	translation(GO:0006412);translational elongation(GO:0006414)	cytoplasm(GO:0005737)	2	70672864	70675854	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G339666	DAGKc domain-containing protein			kinase activity(GO:0016301)	sphingolipid metabolic process(GO:0006665)	membrane(GO:0016020)	2	70676158	70678017	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G339732	Uncharacterized protein						2	70678021	70679295	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G339800	B3 domain-containing transcription factor VAL3	B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR VAL3 (PTHR46245:SF10)		DNA binding(GO:0003677);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	70686651	70695575	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G339900	DUF4408 domain-containing protein	OS07G0563400 PROTEIN (PTHR33098:SF109)					2	70696003	70698408	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G340000	Protein FAR1-RELATED SEQUENCE	PROTEIN FAR1-RELATED SEQUENCE (PTHR31669:SF145)		zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	70713467	70717536	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3002G340100	Arf-GAP domain-containing protein	ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD5 (PTHR46419:SF2)	GTPase-activating protein(PC00257)	GTPase activator activity(GO:0005096);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)			2	70717911	70722651	SNP_70700443	70700443	3.34E-09	1	TG(16:0_18:1_20:2)	SNP_70700443	1	3.30E-09
SORBI_3001G260800	alanine transaminase	ALANINE TRANSAMINASE (PTHR11751:SF479)	transaminase(PC00216)	L-alanine:2-oxoglutarate aminotransferase activity(GO:0004021);transaminase activity(GO:0008483);transferase activity(GO:0016740);pyridoxal phosphate binding(GO:0030170)	L-alanine catabolic process(GO:0042853)		1	31898706	31905298	SNP_31928009	31928009	3.34E-09	1	TG(16:0_18:1_18:2)	SNP_31928009	1	3.30E-09
SORBI_3002G244901	Uncharacterized protein						2	63346816	63351078	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245000	HECT domain-containing protein	E3 UBIQUITIN-PROTEIN LIGASE UPL5 (PTHR11254:SF424)	ubiquitin-protein ligase(PC00234)	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	ubiquitin-dependent protein catabolic process(GO:0006511)	cytoplasm(GO:0005737)	2	63351976	63357790	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245100	Pirin-like protein	OS09G0484800 PROTEIN (PTHR13903:SF23)	transcription cofactor(PC00217)	metal ion binding(GO:0046872)		nucleus(GO:0005634)	2	63369660	63372006	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245200	Expansin-like EG45 domain-containing protein	EG45-LIKE DOMAIN CONTAINING PROTEIN 1-RELATED (PTHR47295:SF2)			systemic acquired resistance(GO:0009627)	extracellular region(GO:0005576);apoplast(GO:0048046)	2	63373770	63375070	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245300	Tonoplast dicarboxylate transporter	TONOPLAST DICARBOXYLATE TRANSPORTER (PTHR10283:SF129)	secondary carrier transporter(PC00258)	malate transmembrane transporter activity(GO:0015140);transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085);malate transmembrane transport(GO:0071423)	plasma membrane(GO:0005886);membrane(GO:0016020)	2	63378457	63381082	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245400	Tonoplast dicarboxylate transporter	SOLUTE CARRIER FAMILY 13 MEMBER 2 (PTHR10283:SF82)	secondary carrier transporter(PC00258)	malate transmembrane transporter activity(GO:0015140);transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085);malate transmembrane transport(GO:0071423)	plasma membrane(GO:0005886);membrane(GO:0016020)	2	63384401	63387831	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
SORBI_3002G245500	C2H2-type domain-containing protein	ZINC FINGER PROTEIN (PTHR45878:SF36)		DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355);regulation of gene expression(GO:0010468)	nucleus(GO:0005634)	2	63394954	63400729	SNP_63373614	63373614	3.68E-09	1	TG(10:0_16:1_18:1)	SNP_63373614	1	3.70E-09
