GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G016000	poly(ADP-ribose) glycohydrolase	POLY(ADP-RIBOSE) GLYCOHYDROLASE (PTHR12837:SF0)	glycosidase(PC00110)	poly(ADP-ribose) glycohydrolase activity(GO:0004649);hydrolase activity(GO:0016787)	carbohydrate metabolic process(GO:0005975);regulation of DNA repair(GO:0006282);nucleotide-sugar metabolic process(GO:0009225);ATP generation from poly-ADP-D-ribose(GO:1990966)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	1403696	1407454	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016050	Uncharacterized protein						1	1407782	1408761	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016100	Pentatricopeptide repeat-containing protein	OS03G0844000 PROTEIN (PTHR24015:SF1700)		RNA binding(GO:0003723)	RNA modification(GO:0009451)	mitochondrion(GO:0005739)	1	1409714	1411795	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016200	Kinetochore protein Nuf2 N-terminal domain-containing protein	KINETOCHORE PROTEIN NUF2 (PTHR21650:SF2)	non-motor microtubule binding protein(PC00166)	protein-containing complex binding(GO:0044877)	mitotic spindle organization(GO:0007052);meiotic chromosome segregation(GO:0045132);cell division(GO:0051301);attachment of mitotic spindle microtubules to kinetochore(GO:0051315);kinetochore organization(GO:0051383)	"chromosome, centromeric region(GO:0000775);kinetochore(GO:0000776);Ndc80 complex(GO:0031262)"	1	1423660	1428078	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016201	Uncharacterized protein	KINETOCHORE PROTEIN NUF2 (PTHR21650:SF2)	non-motor microtubule binding protein(PC00166)	protein-containing complex binding(GO:0044877)	mitotic spindle organization(GO:0007052);meiotic chromosome segregation(GO:0045132);attachment of mitotic spindle microtubules to kinetochore(GO:0051315);kinetochore organization(GO:0051383)	Ndc80 complex(GO:0031262)	1	1411835	1418917	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016300	Pentatricopeptide repeat-containing protein	OS03G0844000 PROTEIN (PTHR24015:SF1700)		RNA binding(GO:0003723)	RNA modification(GO:0009451)	mitochondrion(GO:0005739)	1	1419645	1422725	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016350	Uncharacterized protein						1	1422829	1423367	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016400	60S ribosomal protein L17	60S RIBOSOMAL PROTEIN L17 (PTHR11593:SF46)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	cytoplasmic translation(GO:0002181);translation(GO:0006412)	ribosome(GO:0005840);large ribosomal subunit(GO:0015934);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	1	1428305	1431270	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016500	60S ribosomal protein L17	60S RIBOSOMAL PROTEIN L17 (PTHR11593:SF46)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	cytoplasmic translation(GO:0002181);translation(GO:0006412)	ribosome(GO:0005840);large ribosomal subunit(GO:0015934);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	1	1432980	1435566	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016600	Protein FAR1-RELATED SEQUENCE	PROTEIN FAR1-RELATED SEQUENCE (PTHR31669:SF265)		zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	1	1436503	1440930	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3001G016700	CASTOR_POLLUX_SYM8 ion channel conserved domain-containing protein	ION CHANNEL CASTOR-RELATED (PTHR31563:SF1)	ion channel(PC00133)		monoatomic ion transport(GO:0006811);potassium ion transport(GO:0006813)	membrane(GO:0016020)	1	1441609	1449144	SNP_1421682	1421682	2.23E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_1421682	1	2.20E-09
SORBI_3010G154300	Xylanase inhibitor C-terminal domain-containing protein	XYLANASE INHIBITOR C-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR31676:SF92)					10	45530866	45531517	SNP_45530597	45530597	2.23E-09	1	SQDG(16:0_18:1)	SNP_45530597	1	2.20E-09
SORBI_3010G154400	Xylanase inhibitor C-terminal domain-containing protein	XYLANASE INHIBITOR C-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR31676:SF92)					10	45534837	45535441	SNP_45530597	45530597	2.23E-09	1	SQDG(16:0_18:1)	SNP_45530597	1	2.20E-09
SORBI_3010G145500	Transposase Tnp1_En_Spm-like domain-containing protein	OS02G0241300 PROTEIN (PTHR33063:SF16)					10	41203393	41206999	SNP_41209826	41209826	2.24E-09	1	SQDG(16:0_18:1)	SNP_41209826	1	2.20E-09
SORBI_3003G343200	Bacterial surface antigen (D15) domain-containing protein	OUTER MEMBRANE OMP85 FAMILY PROTEIN (PTHR12815:SF34)			protein insertion into mitochondrial outer membrane(GO:0045040)	SAM complex(GO:0001401);chloroplast outer membrane(GO:0009707);outer membrane(GO:0019867)	3	66518857	66523679	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343300	Uncharacterized protein	METAL-NICOTIANAMINE TRANSPORTER YSL18-RELATED (PTHR31645:SF14)	transporter(PC00227)	oligopeptide transmembrane transporter activity(GO:0035673)	oligopeptide transmembrane transport(GO:0035672)	membrane(GO:0016020)	3	66523854	66526620	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343400	SUF system FeS cluster assembly SufBD N-terminal domain-containing protein	"UPF0051 PROTEIN ABCI8, CHLOROPLASTIC-RELATED (PTHR30508:SF1)"	chaperone(PC00072)		iron-sulfur cluster assembly(GO:0016226)	iron-sulfur cluster assembly complex(GO:1990229)	3	66527661	66532092	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343500	NADH:ubiquinone reductase (non-electrogenic)	NADH DEHYDROGENASE-RELATED (PTHR43706:SF13)	oxidoreductase(PC00176)	NADH dehydrogenase activity(GO:0003954);oxidoreductase activity(GO:0016491);NADH dehydrogenase (quinone) (non-electrogenic) activity(GO:0050136)		mitochondrion(GO:0005739);mitochondrial inner membrane(GO:0005743)	3	66532578	66536382	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343600	E3 ubiquitin-protein ligase RMA	E3 UBIQUITIN-PROTEIN LIGASE RMA (PTHR12313:SF94)	ubiquitin-protein ligase(PC00234)	ubiquitin-protein transferase activity(GO:0004842);zinc ion binding(GO:0008270);transferase activity(GO:0016740);ubiquitin-like protein conjugating enzyme binding(GO:0044390);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	ubiquitin-dependent protein catabolic process(GO:0006511);protein ubiquitination(GO:0016567);ERAD pathway(GO:0036503)	cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);endomembrane system(GO:0012505)	3	66537213	66538946	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343700	HIT-type domain-containing protein	ZINC FINGER HIT DOMAIN-CONTAINING PROTEIN 3 (PTHR13483:SF11)		zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000463);box C/D snoRNP assembly(GO:0000492)"	nucleus(GO:0005634);pre-snoRNP complex(GO:0070761)	3	66540609	66544688	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G343900	Non-haem dioxygenase N-terminal domain-containing protein	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN (PTHR34945:SF2)	oxygenase(PC00177)				3	66545914	66548034	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G344050	No apical meristem-associated C-terminal domain-containing protein	OS02G0603500 PROTEIN (PTHR45125:SF28)					3	66550278	66551322	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G344200	Trichome birefringence-like N-terminal domain-containing protein	XYLAN O-ACETYLTRANSFERASE 1 (PTHR32285:SF10)		O-acetyltransferase activity(GO:0016413);transferase activity(GO:0016740);xylan O-acetyltransferase activity(GO:1990538)	xylan biosynthetic process(GO:0045492)	Golgi membrane(GO:0000139);Golgi apparatus(GO:0005794)	3	66565838	66579954	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3003G344300	Uncharacterized protein						3	66568770	66569614	SNP_66546991	66546991	2.24E-09	1	FA(22:1)	SNP_66546991	1	2.20E-09
SORBI_3009G220200	Exostosin GT47 domain-containing protein	EXOSTOSIN GT47 DOMAIN-CONTAINING PROTEIN (PTHR11062:SF205)	glycosyltransferase(PC00111)	glycosyltransferase activity(GO:0016757)	plant-type secondary cell wall biogenesis(GO:0009834);glucuronoxylan biosynthetic process(GO:0010417)	Golgi membrane(GO:0000139)	9	56361734	56365216	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220250	Uncharacterized protein	MAJOR FACILITATOR SUPERFAMILY (MFS) PROFILE DOMAIN-CONTAINING PROTEIN (PTHR33530:SF12)					9	56368606	56368911	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220300	Major facilitator superfamily (MFS) profile domain-containing protein	MAJOR FACILITATOR SUPERFAMILY (MFS) PROFILE DOMAIN-CONTAINING PROTEIN (PTHR33530:SF12)					9	56371463	56371831	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220400	Galactose oxidase-like Early set domain-containing protein	"OXIDASE, PUTATIVE, EXPRESSED-RELATED (PTHR32208:SF62)"		galactose oxidase activity(GO:0045480)	cell wall modification(GO:0042545);cell-cell adhesion(GO:0098609)	plant-type cell wall(GO:0009505)	9	56380987	56382413	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220500							9	56384562	56390232	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220600	Uncharacterized protein						9	56390440	56391127	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220700	Uncharacterized protein						9	56391297	56392521	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220800	Rx N-terminal domain-containing protein	OS04G0623066 PROTEIN (PTHR34630:SF106)		nucleotide binding(GO:0000166);ATP binding(GO:0005524)	defense response(GO:0006952)		9	56392699	56397753	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220900	Reverse transcriptase zinc-binding domain-containing protein	OS02G0464450 PROTEIN (PTHR47746:SF81)					9	56402010	56402381	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220933	Uncharacterized protein						9	56407022	56407840	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3009G220966	Uncharacterized protein	MAJOR FACILITATOR SUPERFAMILY (MFS) PROFILE DOMAIN-CONTAINING PROTEIN (PTHR33530:SF12)					9	56409533	56409903	SNP_56388270	56388270	2.26E-09	1	PC(18:2_20:4)	SNP_56388270	1	2.30E-09
SORBI_3005G116700	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27000:SF777)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	post-embryonic development(GO:0009791)	endoplasmic reticulum membrane(GO:0005789);plasma membrane(GO:0005886)	5	51344054	51360634	SNP_51330210	51330210	2.26E-09	1	TG(12:0_18:2_18:3)	SNP_51330210	1	2.30E-09
SORBI_3010G148400	MADS-box domain-containing protein	MADS-BOX DOMAIN-CONTAINING PROTEIN (PTHR11945:SF649)	MADS box transcription factor(PC00250)	"RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA binding(GO:0003677);protein dimerization activity(GO:0046983)"	regulation of transcription by RNA polymerase II(GO:0006357)	nucleus(GO:0005634)	10	42383359	42384352	SNP_42405116	42405116	2.27E-09	1	SQDG(16:0_18:1)	SNP_42405116	1	2.30E-09
SORBI_3004G004300	Protein transport protein sec16	"SECRETORY 16, ISOFORM I (PTHR13402:SF6)"		protein-membrane adaptor activity(GO:0043495)	endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);endoplasmic reticulum organization(GO:0007029);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192);protein localization to endoplasmic reticulum exit site(GO:0070973)	Golgi membrane(GO:0000139);endoplasmic reticulum(GO:0005783);ER to Golgi transport vesicle membrane(GO:0012507);endoplasmic reticulum exit site(GO:0070971)	4	373002	386807	SNP_396919	396919	2.27E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_396919	1	2.30E-09
SORBI_3004G004400	L-lactate dehydrogenase	L-LACTATE DEHYDROGENASE (PTHR43128:SF16)	dehydrogenase(PC00092)	"catalytic activity(GO:0003824);L-lactate dehydrogenase (NAD+) activity(GO:0004459);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616)"	lactate metabolic process(GO:0006089);carboxylic acid metabolic process(GO:0019752);pyruvate catabolic process(GO:0042867)	cytoplasm(GO:0005737)	4	386808	391429	SNP_396919	396919	2.27E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_396919	1	2.30E-09
SORBI_3004G004500	L-lactate dehydrogenase	L-LACTATE DEHYDROGENASE (PTHR43128:SF14)	dehydrogenase(PC00092)	"catalytic activity(GO:0003824);L-lactate dehydrogenase (NAD+) activity(GO:0004459);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616)"	lactate metabolic process(GO:0006089);carboxylic acid metabolic process(GO:0019752);pyruvate catabolic process(GO:0042867)	cytoplasm(GO:0005737)	4	395996	397628	SNP_396919	396919	2.27E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_396919	1	2.30E-09
SORBI_3004G004600	BAG domain-containing protein	BAG FAMILY MOLECULAR CHAPERONE REGULATOR 7 (PTHR33322:SF3)			protein folding(GO:0006457)		4	397741	402699	SNP_396919	396919	2.27E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_396919	1	2.30E-09
SORBI_3008G059200	Amino acid transporter transmembrane domain-containing protein	AMINO ACID PERMEASE 2 (PTHR48017:SF123)		amino acid transmembrane transporter activity(GO:0015171);symporter activity(GO:0015293)	amino acid transmembrane transport(GO:0003333);amino acid transport(GO:0006865)	plasma membrane(GO:0005886);membrane(GO:0016020)	8	6287612	6289801	SNP_6305919	6305919	2.27E-09	1	TG(12:0_18:2_18:3)	SNP_6305919	1	2.30E-09
SORBI_3008G059300	AP2_ERF domain-containing protein	AP2_EREBP TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31190:SF200)		DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	8	6312352	6314697	SNP_6305919	6305919	2.27E-09	1	TG(12:0_18:2_18:3)	SNP_6305919	1	2.30E-09
SORBI_3008G059400	Amino acid transporter transmembrane domain-containing protein	AMINO ACID PERMEASE 2 (PTHR48017:SF123)		amino acid transmembrane transporter activity(GO:0015171);symporter activity(GO:0015293)	amino acid transmembrane transport(GO:0003333);amino acid transport(GO:0006865)	plasma membrane(GO:0005886);membrane(GO:0016020)	8	6323382	6326171	SNP_6305919	6305919	2.27E-09	1	TG(12:0_18:2_18:3)	SNP_6305919	1	2.30E-09
SORBI_3001G056200	rRNA-processing protein EFG1	RRNA-PROCESSING PROTEIN EFG1 (PTHR33911:SF1)			"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000462);rRNA processing(GO:0006364)"	nucleolus(GO:0005730)	1	4205051	4210242	SNP_4234673	4234673	2.28E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_4234673	1	2.30E-09
SORBI_3010G143000	Secreted protein						10	37927658	37930488	SNP_37925927	37925927	2.29E-09	1	SQDG(16:0_18:1)	SNP_37925927	1	2.30E-09
SORBI_3005G126701	Aminotransferase class I_classII domain-containing protein			serine C-palmitoyltransferase activity(GO:0004758);transferase activity(GO:0016740);pyridoxal phosphate binding(GO:0030170)	lipid metabolic process(GO:0006629);sphingolipid metabolic process(GO:0006665)	endoplasmic reticulum membrane(GO:0005789)	5	55204080	55213706	SNP_55233282	55233282	2.29E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_55233282	1	2.30E-09
SORBI_3002G096101	Uncharacterized protein						2	10023381	10024853	SNP_10025142	10025142	2.30E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_10025142	1	2.30E-09
SORBI_3002G096201	Uncharacterized protein						2	10024914	10025668	SNP_10025142	10025142	2.30E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_10025142	1	2.30E-09
SORBI_3001G483300	DUF1677 family protein	OS03G0180100 PROTEIN (PTHR33108:SF13)					1	75461836	75462889	SNP_75474141	75474141	2.30E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_75474141	1	2.30E-09
SORBI_3010G143666	Uncharacterized protein						10	38137489	38140399	SNP_38155883	38155883	2.31E-09	1	SQDG(16:0_18:1)	SNP_38155883	1	2.30E-09
SORBI_3001G401800	PLAC8 family protein	OS03G0299800 PROTEIN (PTHR31045:SF19)		cyclase activity(GO:0009975)	sesquiterpene biosynthetic process(GO:0051762)	membrane(GO:0016020)	1	68725115	68729533	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3001G401900	Wound-induced protein 1	OS03G0299600 PROTEIN (PTHR33703:SF13)					1	68736151	68738584	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3001G401975	Wound-induced protein 1	OS03G0299600 PROTEIN (PTHR33703:SF13)					1	68750468	68751677	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3001G402050	40S ribosomal protein S28	SMALL RIBOSOMAL SUBUNIT PROTEIN ES28 (PTHR10769:SF10)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	ribosomal small subunit assembly(GO:0000028);translation(GO:0006412);maturation of SSU-rRNA(GO:0030490)	ribosome(GO:0005840);cytosolic small ribosomal subunit(GO:0022627);ribonucleoprotein complex(GO:1990904)	1	68757513	68759055	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3001G402125	Uncharacterized protein						1	68764785	68765078	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3001G402200	Sex determination protein tasselseed 2	SEX DETERMINATION PROTEIN TASSELSEED-2 (PTHR43180:SF44)	reductase(PC00198)	"oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616)"			1	68774093	68775802	SNP_68752511	68752511	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_68752511	1	2.30E-09
SORBI_3002G227700	Alpha_beta hydrolase fold-3 domain-containing protein	OS09G0460300 PROTEIN (PTHR23024:SF358)	deacetylase(PC00087)	hydrolase activity(GO:0016787)			2	61945121	61947922	SNP_61925959	61925959	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_61925959	1	2.30E-09
SORBI_3002G227800	Alpha_beta hydrolase fold-3 domain-containing protein	CARBOXYLESTERASE 2-RELATED (PTHR23024:SF577)	deacetylase(PC00087)	hydrolase activity(GO:0016787)			2	61947278	61951741	SNP_61925959	61925959	2.33E-09	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_61925959	1	2.30E-09
SORBI_3004G050200	NAD-dependent epimerase_dehydratase domain-containing protein	"STEROL-4-ALPHA-CARBOXYLATE 3-DEHYDROGENASE, DECARBOXYLATING (PTHR10366:SF564)"	dehydratase(PC00091)	"oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);dihydroflavanol 4-reductase activity(GO:0045552);flavanone 4-reductase activity(GO:0047890)"	flavonoid biosynthetic process(GO:0009813)		4	4051667	4053206	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050300	Uncharacterized protein	PYRIDINE NUCLEOTIDE-DISULFIDE OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 2 (PTHR10668:SF103)	dehydrogenase(PC00092)				4	4054868	4060114	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050400	Ribosome biogenesis protein SLX9	RIBOSOME BIOGENESIS PROTEIN SLX9 HOMOLOG (PTHR31109:SF2)			"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000462)"	"nucleolus(GO:0005730);90S preribosome(GO:0030686);preribosome, small subunit precursor(GO:0030688)"	4	4060164	4063120	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050600	CRIB domain-containing protein	OS06G0681300 PROTEIN (PTHR47846:SF1)					4	4072314	4074052	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050700	Phytocyanin domain-containing protein	EARLY NODULIN-LIKE PROTEIN 9 (PTHR33021:SF186)		electron transfer activity(GO:0009055)		plasma membrane(GO:0005886);side of membrane(GO:0098552)	4	4074438	4076131	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050800	F-box domain-containing protein	OS07G0550432 PROTEIN (PTHR34709:SF68)					4	4084478	4086814	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G050900	F-box domain-containing protein	OS07G0130000 PROTEIN (PTHR34709:SF72)					4	4090057	4092232	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3004G051000	Phytocyanin domain-containing protein	OS02G0162200 PROTEIN (PTHR33021:SF59)		electron transfer activity(GO:0009055)		plasma membrane(GO:0005886);side of membrane(GO:0098552)	4	4097603	4098738	SNP_4075325	4075325	2.34E-09	1	PC(18:2_20:4)	SNP_4075325	1	2.30E-09
SORBI_3008G077400	Methyltransferase						8	11880435	11882041	SNP_11906538	11906538	2.34E-09	1	SQDG(16:0_18:1)	SNP_11906538	1	2.30E-09
SORBI_3008G077500	Cytochrome b5 heme-binding domain-containing protein	"CYTOCHROME B5-LIKE HEME_STEROID BINDING DOMAIN CONTAINING PROTEIN, EXPRESSED (PTHR19359:SF101)"	oxidoreductase(PC00176)	heme binding(GO:0020037);metal ion binding(GO:0046872)		membrane(GO:0016020)	8	11882182	11884049	SNP_11906538	11906538	2.34E-09	1	SQDG(16:0_18:1)	SNP_11906538	1	2.30E-09
SORBI_3008G077550	Uncharacterized protein						8	11885906	11886743	SNP_11906538	11906538	2.34E-09	1	SQDG(16:0_18:1)	SNP_11906538	1	2.30E-09
SORBI_3008G077600	Diacylglycerol kinase	DIACYLGLYCEROL KINASE 2 (PTHR11255:SF104)	kinase(PC00137)	nucleotide binding(GO:0000166);ATP-dependent diacylglycerol kinase activity(GO:0004143);ATP binding(GO:0005524);zinc ion binding(GO:0008270);kinase activity(GO:0016301);transferase activity(GO:0016740);metal ion binding(GO:0046872)	defense response(GO:0006952);signal transduction(GO:0007165);phospholipase C-activating G protein-coupled receptor signaling pathway(GO:0007200);response to wounding(GO:0009611);intracellular signal transduction(GO:0035556);glycerolipid metabolic process(GO:0046486);root development(GO:0048364);leaf development(GO:0048366)	membrane(GO:0016020)	8	11930915	11935547	SNP_11906538	11906538	2.34E-09	1	SQDG(16:0_18:1)	SNP_11906538	1	2.30E-09
SORBI_3008G079900	Uncharacterized protein	F-BOX DOMAIN-CONTAINING PROTEIN (PTHR47818:SF2)					8	13460758	13463451	SNP_13443217	13443217	2.34E-09	1	SQDG(16:0_18:1)	SNP_13443217	1	2.30E-09
SORBI_3008G080000	Uncharacterized protein						8	13463452	13467068	SNP_13443217	13443217	2.34E-09	1	SQDG(16:0_18:1)	SNP_13443217	1	2.30E-09
SORBI_3003G278000	GDT1 family protein						3	61406875	61407727	SNP_61420348	61420348	2.36E-09	1	NAE(18:0)	SNP_61420348	1	2.40E-09
SORBI_3003G278100	GDT1 family protein						3	61409887	61410822	SNP_61420348	61420348	2.36E-09	1	NAE(18:0)	SNP_61420348	1	2.40E-09
